effect_subset,atlas,period,survey,site,X,Y,expected_richness,dominant_variable,dominant_variable_label,dominant_positive_importance,total_site_positive_importance,relative_positive_dominance,n_species_contributing
positive,2,1990s,EG04_2,EG04,602500.155513311,6122499.8409451125,75.04313785715478,perc_forest,Forest (% coverage),0.012315259129783115,0.02092260386607053,0.5886102517934849,157
positive,2,1990s,EG05_2,EG05,602500.1656467885,6127499.828034153,59.120933352645324,perc_forest,Forest (% coverage),0.011966778094726233,0.020566532402574344,0.5818568663149231,157
positive,2,1990s,EG06_2,EG06,602500.1685459674,6132499.856394926,59.490783096611985,perc_forest,Forest (% coverage),0.008006898850972666,0.017941155576357854,0.44628668520793835,157
positive,2,1990s,EG07_2,EG07,602500.1629894912,6137499.92599472,49.361083183529686,perc_forest,Forest (% coverage),0.007285468600583685,0.01726884650196182,0.4218850749386198,157
positive,2,1990s,EG08_2,EG08,602500.1503424796,6142499.925529002,63.81576247734971,perc_forest,Forest (% coverage),0.010994596148033782,0.021079340082576455,0.5215816104756327,157
positive,2,1990s,EG09_2,EG09,602500.129395011,6147499.854962473,50.699053514375116,perc_forest,Forest (% coverage),0.00523481463178573,0.017542776982878507,0.2984028490412226,157
positive,2,1990s,EG10_2,EG10,607500.1768091201,6102499.818051623,60.851325705294734,perc_forest,Forest (% coverage),0.007882035178360083,0.019072717466153563,0.4132623047736925,157
positive,2,1990s,EG11_2,EG11,607500.1588724807,6107499.833944355,58.75106176885828,perc_forest,Forest (% coverage),0.008569484810892218,0.01784002499070227,0.4803516147179389,157
positive,2,1990s,EG12_2,EG12,607500.1894330485,6112499.781570623,62.939048485019086,perc_forest,Forest (% coverage),0.008060169187879008,0.017559748127871828,0.459013940814188,157
positive,2,1990s,EG13_2,EG13,607500.2007176884,6117499.770624214,65.65148568131778,perc_forest,Forest (% coverage),0.012151242858153343,0.020597471637877004,0.5899385648774599,157
positive,2,1990s,EG14_2,EG14,607500.191500505,6122499.801071322,69.37461302427734,perc_forest,Forest (% coverage),0.011236311194909749,0.020350127752253994,0.5521494180136145,157
positive,2,1990s,EG15_2,EG15,607500.1605547919,6127499.872877927,68.00169328442968,perc_forest,Forest (% coverage),0.009909942942032755,0.019595809803095096,0.505717448863354,157
positive,2,1990s,EG16_2,EG16,607500.1727981393,6132499.876283166,39.960028238215244,perc_forest,Forest (% coverage),0.005672020140697545,0.015178612578616002,0.37368501971572976,157
positive,2,1990s,EG17_2,EG17,607500.1607226082,6137499.920979434,63.423006674031605,perc_forest,Forest (% coverage),0.007507049419054646,0.018483791590040127,0.40614228863626506,157
positive,2,1990s,EG18_2,EG18,607500.1891095479,6142499.897205671,57.7157453035063,perc_forest,Forest (% coverage),0.009359795539177944,0.019647790916544654,0.4763790280003651,157
positive,2,1990s,EG19_2,EG19,607500.1905837624,6147499.914653578,68.52747809750316,perc_forest,Forest (% coverage),0.009959050005319752,0.02061799750504247,0.48302702543659265,157
positive,2,1990s,EG21_2,EG21,612500.2348921587,6107499.801269529,48.93869983606002,perc_forest,Forest (% coverage),0.009771700910374699,0.019340500024934523,0.5052455157713939,157
positive,2,1990s,EG22_2,EG22,612500.2114052242,6112499.729918555,63.38671954709839,perc_forest,Forest (% coverage),0.010903449663489379,0.02049042470988829,0.5321241417815796,157
positive,2,1990s,EG23_2,EG23,612500.2139353334,6117499.81291228,57.74279188281087,perc_forest,Forest (% coverage),0.00829863872855253,0.01832668998070186,0.4528171064873721,157
positive,2,1990s,EG24_2,EG24,612500.1830770366,6122499.826076767,61.733710208400325,perc_forest,Forest (% coverage),0.010020219620509684,0.019664647029332558,0.5095550205179443,157
positive,2,1990s,EG25_2,EG25,612500.1782985982,6127499.882253152,71.4137844953306,perc_forest,Forest (% coverage),0.007371913900635963,0.01889409779957649,0.39017019911907114,157
positive,2,1990s,EG26_2,EG26,612500.200980525,6132499.870141038,70.24703326774738,perc_forest,Forest (% coverage),0.008464715763869264,0.019092092924806393,0.44336238029048364,157
positive,2,1990s,EG30_2,EG30,617500.2479844969,6102499.703469929,62.19323544817551,perc_forest,Forest (% coverage),0.007578501957457129,0.018992311407928727,0.3990299966487138,157
positive,2,1990s,EG40_2,EG40,622500.2477358868,6102499.741840948,50.007878754026144,perc_forest,Forest (% coverage),0.008661592929981615,0.018880419893090097,0.4587606090874921,157
positive,2,1990s,EG41_2,EG41,622500.2452251216,6107499.731631616,42.34237732489067,perc_forest,Forest (% coverage),0.009355703946343703,0.01889543664917607,0.4951303386128236,157
positive,2,1990s,EG42_2,EG42,622500.1778913485,6112499.7629739335,64.72947274617084,perc_forest,Forest (% coverage),0.012575421828750858,0.022345499875392697,0.5627720077365178,157
positive,2,1990s,EG76_2,EG76,637500.1687954454,6132499.737980937,66.5443637819087,perc_forest,Forest (% coverage),0.007860904974846358,0.01875892325695793,0.4190488370344308,157
positive,2,1990s,EG77_2,EG77,637500.2055718829,6137499.833220863,61.25593862773689,perc_forest,Forest (% coverage),0.004392934092393525,0.016395393583212417,0.26793709282414185,157
positive,2,1990s,EG84_2,EG84,642500.1821270094,6122499.752851817,78.34701947628926,perc_forest,Forest (% coverage),0.00895617369897298,0.020269758492137326,0.4418490581645112,157
positive,2,1990s,EG85_2,EG85,642500.1759146599,6127499.685259293,83.82541240586083,perc_forest,Forest (% coverage),0.008487856800306432,0.019971620512313153,0.4249958983084719,157
positive,2,1990s,EG86_2,EG86,642500.1595471228,6132499.774305279,61.7599098815553,perc_forest,Forest (% coverage),0.005288620018570306,0.016671860295657325,0.317218350249005,157
positive,2,1990s,EG87_2,EG87,642500.2018560335,6137499.799481912,51.52555482601903,perc_forest,Forest (% coverage),0.004694711632593397,0.01613510476337239,0.2909625751702995,157
positive,2,1990s,EG88_2,EG88,642500.1743270823,6142499.756653693,72.05414795612305,perc_forest,Forest (% coverage),0.005659495053124814,0.018323789448916175,0.3088605153918948,157
positive,2,1990s,EG89_2,EG89,642500.1983442176,6147499.761124632,42.366904527729645,perc_forest,Forest (% coverage),0.004407885438334352,0.015144924969558774,0.29104703042069735,157
positive,2,1990s,EG94_2,EG94,647500.1901655146,6122499.657195898,92.7262436817681,perc_forest,Forest (% coverage),0.007188676641407058,0.019982218422307376,0.3597536814722182,157
positive,2,1990s,EG95_2,EG95,647500.2152539153,6127499.751259625,67.56572930029891,perc_forest,Forest (% coverage),0.007464133773217984,0.018601677082892582,0.4012613346611919,157
positive,2,1990s,EG96_2,EG96,647500.1581773825,6132499.777421652,72.36518675533983,perc_forest,Forest (% coverage),0.009159063129341321,0.0197147911446333,0.4645782479838531,157
positive,2,1990s,EG97_2,EG97,647500.2075852172,6137499.741983493,38.922264655714486,perc_forest,Forest (% coverage),0.0049209099073406,0.014762632371889985,0.3333355314537715,157
positive,2,1990s,EG98_2,EG98,647500.1677108221,6142499.749803021,56.40234788232578,perc_forest,Forest (% coverage),0.005411825579045108,0.015640077138277277,0.34602294676669415,157
positive,2,1990s,EG99_2,EG99,647500.2267514672,6147499.807189792,77.77799557809135,perc_forest,Forest (% coverage),0.009480850287519074,0.01973619029251937,0.4803789458349827,157
positive,2,1990s,EH08_2,EH08,602500.1620083671,6092499.788471238,66.52264671862925,tmean_breeding,Temperature,0.00556021457421165,0.01877405703114176,0.29616478553295955,157
positive,2,1990s,EH09_2,EH09,602500.1847436636,6097499.749779848,61.61760541500426,perc_forest,Forest (% coverage),0.00987186075825218,0.020853838392751952,0.47338339217605546,157
positive,2,1990s,EH13_2,EH13,607500.2490966875,6067499.876797193,85.38274544822775,tmean_breeding,Temperature,0.006813315262985333,0.020488940963816208,0.33253623381597686,157
positive,2,1990s,EH14_2,EH14,607500.1881287517,6072499.820997513,96.28186614414584,perc_forest,Forest (% coverage),0.00798123204919771,0.02167577290753884,0.36820980194075736,157
positive,2,1990s,EH15_2,EH15,607500.1822916985,6077499.808419616,80.60372705232837,perc_forest,Forest (% coverage),0.006678175811508821,0.019945335249141417,0.3348239439493149,157
positive,2,1990s,EH16_2,EH16,607500.1659957448,6082499.837500439,68.95793922773531,tmean_breeding,Temperature,0.006166145624122679,0.018694949164257898,0.3298294940491991,157
positive,2,1990s,EH17_2,EH17,607500.2047700058,6087499.798479977,70.07097377547252,perc_forest,Forest (% coverage),0.0061899159377408215,0.019119178038964957,0.3237542913783087,157
positive,2,1990s,EH23_2,EH23,612500.2034834018,6067499.887341654,95.015586446379,perc_forest,Forest (% coverage),0.008216610837526181,0.021761570123159022,0.37757435658477273,157
positive,2,1990s,EH24_2,EH24,612500.212235677,6072499.811950394,97.71462607414526,perc_forest,Forest (% coverage),0.008799017412583212,0.022156785765538915,0.39712517445867873,157
positive,2,1990s,EH25_2,EH25,612500.1963975141,6077499.778303541,96.52667497484079,perc_forest,Forest (% coverage),0.009285910230472684,0.022352436610207187,0.41543167719944657,157
positive,2,1990s,EH26_2,EH26,612500.2189002938,6082499.787972259,81.88229806216057,perc_forest,Forest (% coverage),0.009620182348662227,0.021982538734601688,0.4376283587991385,157
positive,2,1990s,EH27_2,EH27,612500.2170047599,6087499.728058776,59.6961554786263,perc_forest,Forest (% coverage),0.009212938026427928,0.020121419071991616,0.45786721073028336,157
positive,2,1990s,EH28_2,EH28,612500.1867045197,6092499.709788004,56.44512083866489,perc_forest,Forest (% coverage),0.005676602852023134,0.01785849028083437,0.3178657749202479,157
positive,2,1990s,EH37_2,EH37,617500.189780661,6087499.7680580225,35.26306231543323,perc_forest,Forest (% coverage),0.005587683888114432,0.016258408819542897,0.34367962757818815,157
positive,2,1990s,EH38_2,EH38,617500.2326236423,6092499.741423128,60.28385051340857,perc_forest,Forest (% coverage),0.005382854523774317,0.017638322970624978,0.3051794965280413,157
positive,2,1990s,EH39_2,EH39,617500.2301707517,6097499.75643296,79.32134749066734,perc_forest,Forest (% coverage),0.01040059824352474,0.021802291574665622,0.4770415168472607,157
positive,2,1990s,EH49_2,EH49,622500.2536596373,6097499.68413302,47.51618478488102,perc_forest,Forest (% coverage),0.007934338366038176,0.018810675330282998,0.4217997613974452,157
positive,2,1990s,EH54_2,EH54,627500.2315571259,6072499.726827907,59.41085436076102,perc_forest,Forest (% coverage),0.005791937179150581,0.018807285632289367,0.3079624190535326,157
positive,2,1990s,EH64_2,EH64,632500.2489600373,6072499.714002534,61.98136298532773,perc_forest,Forest (% coverage),0.00914878541686105,0.020862820614904187,0.4385210219525758,157
positive,2,1990s,EH66_2,EH66,632500.2653655324,6082499.7089617625,72.80221914194072,perc_forest,Forest (% coverage),0.006620843460469803,0.01970121623557297,0.33606267660344014,157
positive,2,1990s,EH67_2,EH67,632500.240557838,6087499.660661096,64.57696148046698,perc_forest,Forest (% coverage),0.008319092576640333,0.02028404825567521,0.4101297961718643,157
positive,2,1990s,EH73_2,EH73,637500.2350246185,6067499.714042777,64.91940371762703,perc_forest,Forest (% coverage),0.011422596661677973,0.022750393655098178,0.5020834731410576,157
positive,2,1990s,EH74_2,EH74,637500.223421336,6072499.668808251,54.01812465195704,perc_forest,Forest (% coverage),0.008311690076937104,0.01963425874349769,0.42332589101127643,157
positive,2,1990s,EH75_2,EH75,637500.2391012611,6077499.669303549,84.49702593739975,perc_forest,Forest (% coverage),0.007091554088653374,0.019909448047160237,0.35619039120800083,157
positive,2,1990s,EH76_2,EH76,637500.2196151961,6082499.602278083,57.97935277886027,perc_forest,Forest (% coverage),0.009901014546661422,0.020669950372395513,0.47900524037465114,157
positive,2,1990s,EH77_2,EH77,637500.2241880391,6087499.580903596,64.97462603964289,perc_forest,Forest (% coverage),0.009143676547925606,0.0203129939166342,0.45013928451176755,157
positive,2,1990s,EH78_2,EH78,637500.2511288846,6092499.605141959,63.40818189867982,perc_forest,Forest (% coverage),0.007779515833633526,0.019668505558359875,0.3955316183301446,157
positive,2,1990s,EH83_2,EH83,642500.2303255753,6067499.715175096,65.2639931546822,perc_forest,Forest (% coverage),0.007167355080551576,0.02011511355834526,0.35631690866482923,157
positive,2,1990s,EH84_2,EH84,642500.2311327682,6072499.703858004,47.925388736072144,perc_forest,Forest (% coverage),0.008710288486993312,0.019721298009407532,0.44166912760196086,157
positive,2,1990s,EH85_2,EH85,642500.2474008938,6077499.627137704,68.12491894327141,perc_forest,Forest (% coverage),0.010460835526938998,0.021794572189109143,0.4799743457302791,157
positive,2,1990s,EH86_2,EH86,642500.2097630593,6082499.594188381,64.76889004878943,perc_forest,Forest (% coverage),0.01080772978799842,0.021528172153225687,0.5020272836483722,157
positive,2,1990s,EH87_2,EH87,642500.2449209422,6087499.609035659,59.319565917722045,perc_forest,Forest (% coverage),0.011534051333499013,0.021630146211685086,0.5332396378933427,157
positive,2,1990s,EH88_2,EH88,642500.2264585433,6092499.556320992,66.74062014554312,perc_forest,Forest (% coverage),0.008974185774816066,0.02046207894108915,0.43857644184899186,157
positive,2,1990s,EH92_2,EH92,647500.1957499915,6062499.687774925,65.59882477389147,perc_forest,Forest (% coverage),0.006770758365785532,0.019895783745267598,0.34031121630963757,157
positive,2,1990s,EH93_2,EH93,647500.2119518482,6067499.673581073,55.143153334337526,perc_forest,Forest (% coverage),0.0064130665396982854,0.018634742322673738,0.3441457052988179,157
positive,2,1990s,EH94_2,EH94,647500.2300924656,6072499.59413029,49.34341030673354,perc_forest,Forest (% coverage),0.0061267975404907206,0.01733574394185875,0.35341993750248024,157
positive,2,1990s,EH95_2,EH95,647500.2412025952,6077499.671872045,58.399237354333195,perc_forest,Forest (% coverage),0.010953273138793783,0.021421486622342095,0.5113218018851121,157
positive,2,1990s,EH96_2,EH96,647500.2545091603,6082499.573025044,72.59150897906822,perc_forest,Forest (% coverage),0.009280126170186654,0.0202725041499145,0.4577691094085085,157
positive,2,1990s,EH97_2,EH97,647500.2573792844,6087499.631286464,70.71164697189894,perc_forest,Forest (% coverage),0.010029895382648752,0.02082632772486626,0.48159692458278364,157
positive,2,1990s,FE00_2,FE00,652500.2204548502,6202499.884181068,35.698372970627446,perc_forest,Forest (% coverage),0.010555848674153993,0.01829280092804954,0.577049338462325,157
positive,2,1990s,FE10_2,FE10,657500.2140283118,6202499.844869955,65.96532313784319,perc_forest,Forest (% coverage),0.012688913133041158,0.021204262754060586,0.5984133134084678,157
positive,2,1990s,FE20_2,FE20,662500.2220386828,6202499.902415118,75.62513565008894,perc_forest,Forest (% coverage),0.009525991486613669,0.019782212242202522,0.4815432859572362,157
positive,2,1990s,FE30_2,FE30,667500.2691536737,6202499.833699634,101.59321890388574,perc_forest,Forest (% coverage),0.009373226031869216,0.02079959525443208,0.45064463597540066,157
positive,2,1990s,FE40_2,FE40,672500.3008507392,6202499.858164246,78.16328788746542,perc_forest,Forest (% coverage),0.01110256154817344,0.020953787222164934,0.5298594201829605,157
positive,2,1990s,FE60_2,FE60,682500.2713181422,6202499.84461653,92.01778497275814,perc_forest,Forest (% coverage),0.012028632907437402,0.02243110359350859,0.5362479316852875,157
positive,2,1990s,FE61_2,FE61,682500.341989624,6207499.920597611,86.48755413346974,perc_forest,Forest (% coverage),0.010456114412811066,0.02093057427645469,0.4995617547184743,157
positive,2,1990s,FE71_2,FE71,687500.2984424902,6207499.905692995,65.4765071812934,perc_forest,Forest (% coverage),0.010382826428814555,0.019858939778055036,0.5228288390444698,157
positive,2,1990s,FE72_2,FE72,687500.363131253,6212499.947936701,68.02522145014986,perc_forest,Forest (% coverage),0.014057568938007385,0.022395649931191478,0.6276919393363416,157
positive,2,1990s,FE80_2,FE80,692500.3264155694,6202499.858064589,78.13328703738364,perc_forest,Forest (% coverage),0.008911226238785026,0.018866897406868536,0.4723207025836094,157
positive,2,1990s,FE81_2,FE81,692500.373541418,6207499.882120019,68.78439918394265,perc_forest,Forest (% coverage),0.009038675982998073,0.018616085426261246,0.485530431131748,157
positive,2,1990s,FE82_2,FE82,692500.3463343331,6212499.956222788,76.98128514240932,perc_forest,Forest (% coverage),0.011558210017911323,0.020566828058202702,0.5619831111147712,157
