survey,site,X,Y,coefficient,local_t,abs_local_t,local_r2,response,atlas,period,trait_family,trait_value,direction,supported,dominant_trait_value,dominant_direction
DH09_1,DH09,552500.1002956021,6097499.919942602,8.93842453819094,17.438868731701163,17.438868731701163,0.545328929296288,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH16_1,DH16,557500.1353999713,6082499.896520629,9.011951934077992,15.893150234142603,15.893150234142603,0.5328309242039354,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH17_1,DH17,557500.1315025091,6087499.894301601,8.997286142569651,16.350062682848563,16.350062682848563,0.534432334316669,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH18_1,DH18,557500.14150952,6092499.930770529,8.996181153063509,16.807614240975482,16.807614240975482,0.5364173609820961,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH19_1,DH19,557500.1021907555,6097499.893807441,9.00932348720017,17.27816878986596,17.27816878986596,0.5389579895672829,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH26_1,DH26,562500.1313600574,6082499.897424985,9.14885029397909,15.910055321030011,15.910055321030011,0.5249953040772916,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH27_1,DH27,562500.1404915752,6087499.894655372,9.113890850650684,16.303304937195428,16.303304937195428,0.5267138459243376,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH28_1,DH28,562500.1479966408,6092499.930620275,9.093633297380556,16.69571753813459,16.69571753813459,0.5287914765386194,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH36_1,DH36,567500.1276941404,6082499.895786983,9.294094830903052,15.927619219116385,15.927619219116385,0.5157391627615107,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH37_1,DH37,567500.1504468835,6087499.901725202,9.243600249360998,16.28275459432676,16.28275459432676,0.5177878316033484,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH67_1,DH67,582500.150456362,6087499.846226105,9.587019023341023,16.094221601661058,16.094221601661058,0.4838355483773344,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH75_1,DH75,587500.1331639127,6077499.873700988,9.843112672588685,15.41948746009576,15.41948746009576,0.4665895189806316,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH76_1,DH76,587500.1690374067,6082499.854533708,9.756845924118629,15.738243997442217,15.738243997442217,0.4696030978183169,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH85_1,DH85,592500.1356770925,6077499.908513531,9.928841558033202,15.409187002486075,15.409187002486075,0.4561294102834008,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH86_1,DH86,592500.1422768618,6082499.831678937,9.843362650174,15.720500271914267,15.720500271914267,0.4595627831112426,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH98_1,DH98,597500.1549924235,6092499.78831973,9.778015153313182,16.323718035245488,16.323718035245488,0.45952755112828053,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
DH99_1,DH99,597500.1873019559,6097499.787314182,9.711145412297203,16.57240698234884,16.57240698234884,0.46368544520166033,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EB03_1,EB03,617499.4041724587,6347499.787013219,6.942662705614332,10.734105809249083,10.734105809249083,0.6465986891392462,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EB04_1,EB04,617499.3770303854,6352499.760663346,6.807458136466773,10.246705429705273,10.246705429705273,0.6471069302904395,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EB06_1,EB06,622499.452476495,6342499.958876019,6.83403545106813,10.257360733493098,10.257360733493098,0.6389509680659333,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EB07_1,EB07,622499.340247113,6347499.802468584,6.694418909828014,9.79051755564025,9.79051755564025,0.639979875798785,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EB08_1,EB08,622499.3295501823,6352499.804013868,6.5521735373091925,9.348233484329437,9.348233484329437,0.6400827426112224,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EB10_1,EB10,627499.3598611797,6352499.809865731,6.273803488032637,8.411413899386144,8.411413899386144,0.630348576676584,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED00_1,ED00,602500.0074655657,6252499.92582771,8.381709881891496,15.854993001016538,15.854993001016538,0.5430523883521051,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED01_1,ED01,602500.0069320137,6257499.875294123,8.39297855346124,15.911287658619193,15.911287658619193,0.5442883332230433,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED02_1,ED02,602499.9632342183,6262499.97639951,8.39560484862385,16.02436124809655,16.02436124809655,0.5463095842752289,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED03_1,ED03,602500.0034894047,6267500.009511617,8.390204850850285,16.180674546030147,16.180674546030147,0.5495206360996722,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED12_1,ED12,607499.9846502618,6262499.948752708,8.367889052285928,15.301000457220113,15.301000457220113,0.5449099235249198,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED13_1,ED13,607500.0289460056,6267499.969510026,8.37131080857242,15.456275187166142,15.456275187166142,0.5476902342677706,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED21_1,ED21,612499.9999244057,6257499.948716197,8.291452764878088,14.44618529364738,14.44618529364738,0.5415575901227381,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED22_1,ED22,612500.0638923836,6262499.925191073,8.318808245187675,14.540355838413547,14.540355838413547,0.5429786563105617,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED23_1,ED23,612500.0489246127,6267500.053278171,8.332788259704031,14.679011914755225,14.679011914755225,0.5452130939129992,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED30_1,ED30,617500.0131436305,6252499.979232868,8.133469939661719,13.642059505694615,13.642059505694615,0.539423081985091,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
ED31_1,ED31,617500.0689346831,6257499.919604393,8.198637496179789,13.676126093429623,13.676126093429623,0.5397490262036301,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE05_1,EE05,602500.0291128291,6227499.796893536,8.212622075308474,16.092904659284983,16.092904659284983,0.5375732178199842,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE06_1,EE06,602500.0177116019,6232499.873435614,8.242648557033661,15.982559027910627,15.982559027910627,0.538556368866603,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE07_1,EE07,602500.0370459903,6237499.880717993,8.28169743640727,15.905687829612722,15.905687829612722,0.5397455400055731,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE08_1,EE08,602500.0238220977,6242499.8172161,8.323345985590205,15.861107793787587,15.861107793787587,0.5409865553132346,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE09_1,EE09,602500.0332308657,6247499.906951615,8.358378241320004,15.842034093742067,15.842034093742067,0.5420526736443447,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE15_1,EE15,607500.0429033731,6227499.870408693,8.093331423907966,15.41516854064642,15.41516854064642,0.5372572729036658,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE16_1,EE16,607500.0326255038,6232499.819688625,8.130278670842475,15.287463728833645,15.287463728833645,0.5381327262108624,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE17_1,EE17,607500.0336967214,6237499.811088578,8.18001887908181,15.195428946517616,15.195428946517616,0.5392338605045471,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE18_1,EE18,607500.0446534248,6242499.84457169,8.23617660004539,15.140277659323027,15.140277659323027,0.5402867616718355,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE19_1,EE19,607500.0022517216,6247499.918539914,8.288246451659994,15.121100502919184,15.121100502919184,0.5411703350897884,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE27_1,EE27,612500.0178630335,6237499.805356083,8.063884227207371,14.507500249313079,14.507500249313079,0.5392192454305472,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE28_1,EE28,612500.0568845634,6242499.83450955,8.12625534557218,14.42887708902627,14.42887708902627,0.5398903971506586,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE29_1,EE29,612500.0256645977,6247499.904153242,8.189747593926032,14.39053582635584,14.39053582635584,0.5403834364391324,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EE39_1,EE39,617500.0586333661,6247499.861813668,8.061563210487389,13.653210212434091,13.653210212434091,0.5392882637671716,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EF00_1,EF00,602500.1568967437,6152499.938279047,-10.371199881730895,-19.831360588636905,19.831360588636905,0.5799842505260507,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF01_1,EF01,602500.110434067,6157499.949953882,-10.533912200103698,-20.164634244726656,20.164634244726656,0.5842369661853591,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF02_1,EF02,602500.11502745,6162499.892898545,-10.673054361601448,-20.437526748278792,20.437526748278792,0.5862917435343563,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF06_1,EF06,602500.0299051435,6182499.853612516,-10.783894695511371,-20.404970843523454,20.404970843523454,0.5645636289368875,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF07_1,EF07,602500.0078381761,6187499.891590624,-10.69870534518439,-20.016135525727314,20.016135525727314,0.5525220126190695,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF08_1,EF08,602499.9662049786,6192499.859152391,-10.591750859071427,-19.496718699514176,19.496718699514176,0.5392989297616793,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF09_1,EF09,602499.963655327,6197499.869020305,-10.464527614863645,-18.868951992466148,18.868951992466148,0.5248934893877643,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF10_1,EF10,607500.16663707,6152499.862016589,-10.423653748451995,-19.86020017156914,19.86020017156914,0.5908175096922347,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF11_1,EF11,607500.176405482,6157499.852075477,-10.590347933464116,-20.17208960488776,20.17208960488776,0.5963129086629803,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF45_1,EF45,622500.1133564778,6177499.906438245,-11.243217206109119,-20.53234289004484,20.53234289004484,0.6472924209129755,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF54_1,EF54,627500.173708827,6172499.894058021,-11.294414891934093,-20.48992543006538,20.48992543006538,0.666039591900775,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF55_1,EF55,627500.1632006445,6177499.839703479,-11.346011546802723,-20.40561789652878,20.40561789652878,0.6648487359232357,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF63_1,EF63,632500.2244002955,6167499.81615931,-11.271693941199665,-20.50832794698688,20.50832794698688,0.6779061967243106,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF64_1,EF64,632500.1982281193,6172499.854965836,-11.368362801116035,-20.4177614942848,20.4177614942848,0.6805965864373218,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF65_1,EF65,632500.1855857152,6177499.827314664,-11.432842725029303,-20.292239647583372,20.292239647583372,0.6807559061100005,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF69_1,EF69,632500.1501958598,6197499.82822393,-11.40624185781875,-19.104033979114032,19.104033979114032,0.6562243409020093,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF70_1,EF70,637500.234482398,6152499.829759564,-10.912065056092892,-20.832448586407626,20.832448586407626,0.6643287147583252,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF71_1,EF71,637500.2314522653,6157499.769810148,-11.070709681901675,-20.77348093926288,20.77348093926288,0.6756391332211896,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF72_1,EF72,637500.2274973425,6162499.754893564,-11.21136870650997,-20.66695149042202,20.66695149042202,0.6841813018279204,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF73_1,EF73,637500.2209097057,6167499.784967061,-11.326393051698501,-20.52631280411963,20.52631280411963,0.6896763495751991,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF74_1,EF74,637500.2099802837,6172499.859987579,-11.419396298731437,-20.373289346924572,20.373289346924572,0.6929247562029595,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF75_1,EF75,637500.1965109793,6177499.868648433,-11.495942518290494,-20.202666762366434,20.202666762366434,0.6943460645463232,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF80_1,EF80,642500.2088201805,6152499.8108049715,-10.971499011144374,-20.99823570326805,20.99823570326805,0.67243581692362,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF81_1,EF81,642500.2076575521,6157499.794391641,-11.11510612110759,-20.891278397861516,20.891278397861516,0.6836702922031008,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF82_1,EF82,642500.2525552853,6162499.825148337,-11.242511106046525,-20.73833042182298,20.73833042182298,0.692489196393925,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF83_1,EF83,642500.2193219239,6167499.787668911,-11.346022333405212,-20.549216959850423,20.549216959850423,0.6984877500283289,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF84_1,EF84,642500.2285859047,6172499.797269886,-11.43459336921317,-20.346804989647286,20.346804989647286,0.7022403970347587,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF85_1,EF85,642500.21561393,6177499.851854328,-11.51738471510248,-20.134277769844203,20.134277769844203,0.704556994960628,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF90_1,EF90,647500.1968096502,6152499.796485673,-10.99763890772602,-21.118113439665184,21.118113439665184,0.678161876839312,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF91_1,EF91,647500.2025785598,6157499.7218825305,-11.118520445400222,-20.97503876804998,20.97503876804998,0.6888179606974685,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF92_1,EF92,647500.2346433615,6162499.805848634,-11.223426872163085,-20.784742204515307,20.784742204515307,0.6972248347188355,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF93_1,EF93,647500.2356114537,6167499.82370214,-11.316884283682697,-20.56087052315646,20.56087052315646,0.703553788667573,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF94_1,EF94,647500.2037785846,6172499.7753932625,-11.404642050260968,-20.322652568308595,20.322652568308595,0.7080162256107975,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF95_1,EF95,647500.2592736807,6177499.776383813,-11.488562474769113,-20.07691238899976,20.07691238899976,0.7109962382276686,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EF96_1,EF96,647500.2117523269,6182499.820248794,-11.56726253491706,-19.81790060780025,19.81790060780025,0.7125841056632323,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EG00_1,EG00,602500.2075383858,6102499.752554977,9.727395442178112,16.90671556452695,16.90671556452695,0.4626407485134422,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EG01_1,EG01,602500.1653777973,6107499.795298992,9.66495224041069,17.14046635052964,17.14046635052964,0.46708625420604133,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EG02_1,EG02,602500.1872741627,6112499.769644517,9.597485560585241,17.38312637286842,17.38312637286842,0.4718240553108628,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EG03_1,EG03,602500.1419317244,6117499.7838923335,9.520374027836283,17.626202811552034,17.626202811552034,0.4768407019564507,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EG04_1,EG04,602500.155513311,6122499.8409451125,9.43210225528063,17.850495202896386,17.850495202896386,0.4820100882108008,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EG05_1,EG05,602500.1656467885,6127499.828034153,9.338631100286449,18.043679980862056,18.043679980862056,0.48739651501061737,richness,1,1970s,Foraging guild,Owls,Positive,TRUE,Owls,Positive
EG06_1,EG06,602500.1685459674,6132499.856394926,-9.687486457669715,-18.25197308506415,18.25197308506415,0.548987573581431,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
EG07_1,EG07,602500.1629894912,6137499.92599472,-9.854058877156557,-18.65776966950797,18.65776966950797,0.5586208749315478,richness,1,1970s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
