atlas,permutation,variable_raw,variable,null_r2t_beta
1990s,524,perc_grass_shrub,Grass/shrubland,0.004592379860335657
1990s,525,tmean_breeding,Temperature,0.0069990015964922275
1990s,525,prec_breeding,Precipitation,0.006126739735391441
1990s,525,hh,Land-use heterogeneity,0.005087675926081402
1990s,525,perc_urban,Urban,0.005283263955832011
1990s,525,perc_cropland,Cropland,0.007408357642214615
1990s,525,perc_pasture,Pasture,0.0120858551949271
1990s,525,perc_forest,Forest,0.0037035885466175336
1990s,525,perc_grass_shrub,Grass/shrubland,0.0059711628163335445
1990s,526,tmean_breeding,Temperature,0.0029247032743927176
1990s,526,prec_breeding,Precipitation,0.006743499025193143
1990s,526,hh,Land-use heterogeneity,0.006501662690409912
1990s,526,perc_urban,Urban,0.003713842006372757
1990s,526,perc_cropland,Cropland,0.005517056202611903
1990s,526,perc_pasture,Pasture,0.008707814732941898
1990s,526,perc_forest,Forest,0.008815508262669372
1990s,526,perc_grass_shrub,Grass/shrubland,0.00713494888698785
1990s,527,tmean_breeding,Temperature,0.009934762872493796
1990s,527,prec_breeding,Precipitation,0.005906075822561734
1990s,527,hh,Land-use heterogeneity,0.009710822594431508
1990s,527,perc_urban,Urban,0.007445438745599366
1990s,527,perc_cropland,Cropland,0.0033569945878116833
1990s,527,perc_pasture,Pasture,0.004290794812740621
1990s,527,perc_forest,Forest,0.003979862296648525
1990s,527,perc_grass_shrub,Grass/shrubland,0.006501689572485399
1990s,528,tmean_breeding,Temperature,0.0053455717825889705
1990s,528,prec_breeding,Precipitation,0.007831383412061901
1990s,528,hh,Land-use heterogeneity,0.00584087562390194
1990s,528,perc_urban,Urban,0.005377563539629052
1990s,528,perc_cropland,Cropland,0.005829883317925549
1990s,528,perc_pasture,Pasture,0.006470899666167545
1990s,528,perc_forest,Forest,0.003626224532456886
1990s,528,perc_grass_shrub,Grass/shrubland,0.007744543800664717
1990s,529,tmean_breeding,Temperature,0.005467349012897075
1990s,529,prec_breeding,Precipitation,0.00566721364042633
1990s,529,hh,Land-use heterogeneity,0.008514219977612779
1990s,529,perc_urban,Urban,0.010295419240189277
1990s,529,perc_cropland,Cropland,0.004041629940331818
1990s,529,perc_pasture,Pasture,0.006122588882526394
1990s,529,perc_forest,Forest,0.005699990238437081
1990s,529,perc_grass_shrub,Grass/shrubland,0.005118516716541254
1990s,530,tmean_breeding,Temperature,0.014465762500054654
1990s,530,prec_breeding,Precipitation,0.004295824424482114
1990s,530,hh,Land-use heterogeneity,0.007245039172325588
1990s,530,perc_urban,Urban,0.002831088943247345
1990s,530,perc_cropland,Cropland,0.009431356676650711
1990s,530,perc_pasture,Pasture,0.003986709762269777
1990s,530,perc_forest,Forest,0.009929185905873512
1990s,530,perc_grass_shrub,Grass/shrubland,0.008330047773739663
1990s,531,tmean_breeding,Temperature,0.004487808947595957
1990s,531,prec_breeding,Precipitation,0.006310944136522434
1990s,531,hh,Land-use heterogeneity,0.005883428026913143
1990s,531,perc_urban,Urban,0.005137642744503664
1990s,531,perc_cropland,Cropland,0.003425763414611632
1990s,531,perc_pasture,Pasture,0.005170777133245077
1990s,531,perc_forest,Forest,0.0026334739442563
1990s,531,perc_grass_shrub,Grass/shrubland,0.0062828478394432955
1990s,532,tmean_breeding,Temperature,0.010278364110718636
1990s,532,prec_breeding,Precipitation,0.006095899176918523
1990s,532,hh,Land-use heterogeneity,0.007325823948353687
1990s,532,perc_urban,Urban,0.0070744400257536175
1990s,532,perc_cropland,Cropland,0.003288826117769578
1990s,532,perc_pasture,Pasture,0.01445230886077215
1990s,532,perc_forest,Forest,0.007779910786332884
1990s,532,perc_grass_shrub,Grass/shrubland,0.005754586019088012
1990s,533,tmean_breeding,Temperature,0.008356160944275067
1990s,533,prec_breeding,Precipitation,0.009025070743240677
1990s,533,hh,Land-use heterogeneity,0.00659730815997165
1990s,533,perc_urban,Urban,0.004083711827674695
1990s,533,perc_cropland,Cropland,0.010644879002645402
1990s,533,perc_pasture,Pasture,0.0049533261091613484
1990s,533,perc_forest,Forest,0.008593801366854727
1990s,533,perc_grass_shrub,Grass/shrubland,0.01112367767418979
1990s,534,tmean_breeding,Temperature,0.008473585227048731
1990s,534,prec_breeding,Precipitation,0.005024407541183121
1990s,534,hh,Land-use heterogeneity,0.004938183177772577
1990s,534,perc_urban,Urban,0.010505403905657112
1990s,534,perc_cropland,Cropland,0.006645813202519683
1990s,534,perc_pasture,Pasture,0.005576285320134858
1990s,534,perc_forest,Forest,0.003220542023560581
1990s,534,perc_grass_shrub,Grass/shrubland,0.010068208703443608
1990s,535,tmean_breeding,Temperature,0.030585764707776394
1990s,535,prec_breeding,Precipitation,0.009882723703085261
1990s,535,hh,Land-use heterogeneity,0.006423112919638985
1990s,535,perc_urban,Urban,0.01426773597417629
1990s,535,perc_cropland,Cropland,0.011366126732426705
1990s,535,perc_pasture,Pasture,0.0034072644258780842
1990s,535,perc_forest,Forest,0.005073878007526075
1990s,535,perc_grass_shrub,Grass/shrubland,0.005647928360466446
1990s,536,tmean_breeding,Temperature,0.003050111560038402
1990s,536,prec_breeding,Precipitation,0.004072553920128161
1990s,536,hh,Land-use heterogeneity,0.004799590947242458
1990s,536,perc_urban,Urban,0.006716949468322515
1990s,536,perc_cropland,Cropland,0.004265565462416169
1990s,536,perc_pasture,Pasture,0.004092258107153849
1990s,536,perc_forest,Forest,0.010157540649563809
1990s,536,perc_grass_shrub,Grass/shrubland,0.004198416713131865
1990s,537,tmean_breeding,Temperature,0.004907823470474217
1990s,537,prec_breeding,Precipitation,0.005861307698703125
1990s,537,hh,Land-use heterogeneity,0.0064845763374038225
1990s,537,perc_urban,Urban,0.01727891710977407
1990s,537,perc_cropland,Cropland,0.010723683023896891
1990s,537,perc_pasture,Pasture,0.005012845878298704
1990s,537,perc_forest,Forest,0.011191772295018339
1990s,537,perc_grass_shrub,Grass/shrubland,0.006356438638596409
1990s,538,tmean_breeding,Temperature,0.007133077256844698
1990s,538,prec_breeding,Precipitation,0.007981413953570254
1990s,538,hh,Land-use heterogeneity,0.004408046521248523
1990s,538,perc_urban,Urban,0.006986145749836201
1990s,538,perc_cropland,Cropland,0.016152693086562586
1990s,538,perc_pasture,Pasture,0.0030176322406069004
1990s,538,perc_forest,Forest,0.004797223555408728
1990s,538,perc_grass_shrub,Grass/shrubland,0.004235696654952346
1990s,539,tmean_breeding,Temperature,0.004628871685992376
1990s,539,prec_breeding,Precipitation,0.00600204105101093
1990s,539,hh,Land-use heterogeneity,0.006565602712934388
1990s,539,perc_urban,Urban,0.004779643247119599
1990s,539,perc_cropland,Cropland,0.0046628866121530424
1990s,539,perc_pasture,Pasture,0.011497606850136363
1990s,539,perc_forest,Forest,0.004757937566038072
1990s,539,perc_grass_shrub,Grass/shrubland,0.004747779071698675
1990s,540,tmean_breeding,Temperature,0.009947400440917525
1990s,540,prec_breeding,Precipitation,0.005844362364523584
1990s,540,hh,Land-use heterogeneity,0.005857433246824601
1990s,540,perc_urban,Urban,0.0035410376057649485
1990s,540,perc_cropland,Cropland,0.006444373267273176
1990s,540,perc_pasture,Pasture,0.004297007950914683
1990s,540,perc_forest,Forest,0.006854014574682474
1990s,540,perc_grass_shrub,Grass/shrubland,0.005790828920561376
1990s,541,tmean_breeding,Temperature,0.0046166602109766145
1990s,541,prec_breeding,Precipitation,0.004589172409331768
1990s,541,hh,Land-use heterogeneity,0.00816377466311325
1990s,541,perc_urban,Urban,0.013781822577283423
1990s,541,perc_cropland,Cropland,0.003748646396106927
1990s,541,perc_pasture,Pasture,0.004336003106686402
1990s,541,perc_forest,Forest,0.014819940732829584
1990s,541,perc_grass_shrub,Grass/shrubland,0.009172100387144699
1990s,542,tmean_breeding,Temperature,0.006032932637433726
1990s,542,prec_breeding,Precipitation,0.0042580127980290355
1990s,542,hh,Land-use heterogeneity,0.005791456741849331
1990s,542,perc_urban,Urban,0.00691544929876541
1990s,542,perc_cropland,Cropland,0.005008669616221485
1990s,542,perc_pasture,Pasture,0.0042274737948391995
1990s,542,perc_forest,Forest,0.0061296935951185875
1990s,542,perc_grass_shrub,Grass/shrubland,0.004587258058732212
1990s,543,tmean_breeding,Temperature,0.012846267787621062
1990s,543,prec_breeding,Precipitation,0.006609075953407239
1990s,543,hh,Land-use heterogeneity,0.004165647510989705
1990s,543,perc_urban,Urban,0.010463253280341154
1990s,543,perc_cropland,Cropland,0.02345045373501366
1990s,543,perc_pasture,Pasture,0.003936339790409336
1990s,543,perc_forest,Forest,0.010910764081800474
1990s,543,perc_grass_shrub,Grass/shrubland,0.006102819762971634
1990s,544,tmean_breeding,Temperature,0.00510531572697411
1990s,544,prec_breeding,Precipitation,0.006120048292585507
1990s,544,hh,Land-use heterogeneity,0.005142156398176804
1990s,544,perc_urban,Urban,0.0033631025921303202
1990s,544,perc_cropland,Cropland,0.0031732478923288646
1990s,544,perc_pasture,Pasture,0.005023112424759552
1990s,544,perc_forest,Forest,0.003952860640189193
1990s,544,perc_grass_shrub,Grass/shrubland,0.009658895627608636
1990s,545,tmean_breeding,Temperature,0.0038443885214976994
1990s,545,prec_breeding,Precipitation,0.004257999777009258
1990s,545,hh,Land-use heterogeneity,0.003992259415003484
1990s,545,perc_urban,Urban,0.00350377587122212
1990s,545,perc_cropland,Cropland,0.004009913331389488
1990s,545,perc_pasture,Pasture,0.00680062972201483
1990s,545,perc_forest,Forest,0.005316147400474512
1990s,545,perc_grass_shrub,Grass/shrubland,0.00866171540876847
1990s,546,tmean_breeding,Temperature,0.007194953664683202
1990s,546,prec_breeding,Precipitation,0.006809932791796961
1990s,546,hh,Land-use heterogeneity,0.007435369923494813
1990s,546,perc_urban,Urban,0.003977165305517544
1990s,546,perc_cropland,Cropland,0.004093604450359544
1990s,546,perc_pasture,Pasture,0.01217676762076714
1990s,546,perc_forest,Forest,0.0029650238397586977
1990s,546,perc_grass_shrub,Grass/shrubland,0.005889929790060805
1990s,547,tmean_breeding,Temperature,0.004587500100928998
1990s,547,prec_breeding,Precipitation,0.005433657236981413
1990s,547,hh,Land-use heterogeneity,0.005278157774001655
1990s,547,perc_urban,Urban,0.006685726982113347
1990s,547,perc_cropland,Cropland,0.004146267580980126
1990s,547,perc_pasture,Pasture,0.0037702416139400734
1990s,547,perc_forest,Forest,0.0017391020794716447
1990s,547,perc_grass_shrub,Grass/shrubland,0.006029905018654252
1990s,548,tmean_breeding,Temperature,0.004904672545929632
1990s,548,prec_breeding,Precipitation,0.004028667480225525
1990s,548,hh,Land-use heterogeneity,0.005121404008177149
1990s,548,perc_urban,Urban,0.004972682952943318
1990s,548,perc_cropland,Cropland,0.006512279929961334
1990s,548,perc_pasture,Pasture,0.0078620108021292
1990s,548,perc_forest,Forest,0.00379835053519842
1990s,548,perc_grass_shrub,Grass/shrubland,0.005439936736205383
1990s,549,tmean_breeding,Temperature,0.0037463434851879853
1990s,549,prec_breeding,Precipitation,0.006617561577881306
1990s,549,hh,Land-use heterogeneity,0.006167453516818099
1990s,549,perc_urban,Urban,0.0026056060523571155
1990s,549,perc_cropland,Cropland,0.0034271680390875353
1990s,549,perc_pasture,Pasture,0.005244439366320893
1990s,549,perc_forest,Forest,0.012438393201965254
1990s,549,perc_grass_shrub,Grass/shrubland,0.007274349425857672
1990s,550,tmean_breeding,Temperature,0.0044720851812126245
1990s,550,prec_breeding,Precipitation,0.006607882874163481
1990s,550,hh,Land-use heterogeneity,0.005188181985010476
1990s,550,perc_urban,Urban,0.005174438610406777
1990s,550,perc_cropland,Cropland,0.018672263022045114
1990s,550,perc_pasture,Pasture,0.005172697447130948
1990s,550,perc_forest,Forest,0.002808294283774003
1990s,550,perc_grass_shrub,Grass/shrubland,0.009623907120751292
1990s,551,tmean_breeding,Temperature,0.006528196634768727
1990s,551,prec_breeding,Precipitation,0.005129820426597112
1990s,551,hh,Land-use heterogeneity,0.0059842086472061745
1990s,551,perc_urban,Urban,0.02093545866308879
1990s,551,perc_cropland,Cropland,0.004335883509812409
1990s,551,perc_pasture,Pasture,0.0038645343626166075
1990s,551,perc_forest,Forest,0.002869595614848754
1990s,551,perc_grass_shrub,Grass/shrubland,0.00470664560256163
1990s,552,tmean_breeding,Temperature,0.005807057550137768
1990s,552,prec_breeding,Precipitation,0.005678914599975499
1990s,552,hh,Land-use heterogeneity,0.005451737470279764
1990s,552,perc_urban,Urban,0.006497092543091303
1990s,552,perc_cropland,Cropland,0.004708880451652274
1990s,552,perc_pasture,Pasture,0.0038706276880750646
1990s,552,perc_forest,Forest,0.012776499528861604
1990s,552,perc_grass_shrub,Grass/shrubland,0.005295435887251037
1990s,553,tmean_breeding,Temperature,0.006285652430045316
1990s,553,prec_breeding,Precipitation,0.00752218943417079
1990s,553,hh,Land-use heterogeneity,0.005650540644943443
1990s,553,perc_urban,Urban,0.0040019743685081885
1990s,553,perc_cropland,Cropland,0.002872475030820959
1990s,553,perc_pasture,Pasture,0.003564118326863011
1990s,553,perc_forest,Forest,0.0064882133040435885
1990s,553,perc_grass_shrub,Grass/shrubland,0.004806566520168255
1990s,554,tmean_breeding,Temperature,0.008559253933071635
1990s,554,prec_breeding,Precipitation,0.0060179639593340075
1990s,554,hh,Land-use heterogeneity,0.009655774407493274
1990s,554,perc_urban,Urban,0.005396067761973725
1990s,554,perc_cropland,Cropland,0.003321001820490452
1990s,554,perc_pasture,Pasture,0.006131894266852649
1990s,554,perc_forest,Forest,0.006310474253814699
1990s,554,perc_grass_shrub,Grass/shrubland,0.006393387164316259
1990s,555,tmean_breeding,Temperature,0.014102289253956124
1990s,555,prec_breeding,Precipitation,0.004927610034137711
1990s,555,hh,Land-use heterogeneity,0.00566961082395643
1990s,555,perc_urban,Urban,0.010861717844723133
1990s,555,perc_cropland,Cropland,0.0037541355736179986
1990s,555,perc_pasture,Pasture,0.005321833089997856
1990s,555,perc_forest,Forest,0.003671540054934336
1990s,555,perc_grass_shrub,Grass/shrubland,0.0051615704893090515
1990s,556,tmean_breeding,Temperature,0.008353653785788824
1990s,556,prec_breeding,Precipitation,0.007782705830443086
1990s,556,hh,Land-use heterogeneity,0.005888708289608464
1990s,556,perc_urban,Urban,0.003889908406287549
1990s,556,perc_cropland,Cropland,0.004405095381972819
1990s,556,perc_pasture,Pasture,0.010437660751108366
1990s,556,perc_forest,Forest,0.0072186027662538696
1990s,556,perc_grass_shrub,Grass/shrubland,0.008791578946491395
1990s,557,tmean_breeding,Temperature,0.004027899644405935
1990s,557,prec_breeding,Precipitation,0.004695967908949137
1990s,557,hh,Land-use heterogeneity,0.007376383929297275
1990s,557,perc_urban,Urban,0.007445367244115055
1990s,557,perc_cropland,Cropland,0.004034827549880446
1990s,557,perc_pasture,Pasture,0.004728053528015707
1990s,557,perc_forest,Forest,0.010990052696639706
1990s,557,perc_grass_shrub,Grass/shrubland,0.004326717590709182
1990s,558,tmean_breeding,Temperature,0.003171117504065545
1990s,558,prec_breeding,Precipitation,0.005574932183200108
1990s,558,hh,Land-use heterogeneity,0.004228864072687047
1990s,558,perc_urban,Urban,0.0033981883330156957
1990s,558,perc_cropland,Cropland,0.004794839421440262
1990s,558,perc_pasture,Pasture,0.003654573779272872
1990s,558,perc_forest,Forest,0.009133603874871395
1990s,558,perc_grass_shrub,Grass/shrubland,0.004950368942762867
1990s,559,tmean_breeding,Temperature,0.0050063236085870055
1990s,559,prec_breeding,Precipitation,0.004935436352425226
1990s,559,hh,Land-use heterogeneity,0.005324387946976662
1990s,559,perc_urban,Urban,0.0090411197810847
1990s,559,perc_cropland,Cropland,0.010776561538747089
1990s,559,perc_pasture,Pasture,0.003933305496244261
1990s,559,perc_forest,Forest,0.003288138197923456
1990s,559,perc_grass_shrub,Grass/shrubland,0.005577207075575182
1990s,560,tmean_breeding,Temperature,0.005469167897933046
1990s,560,prec_breeding,Precipitation,0.0051198519092837515
1990s,560,hh,Land-use heterogeneity,0.005128950104243061
1990s,560,perc_urban,Urban,0.002657687379638759
1990s,560,perc_cropland,Cropland,0.00829897589564669
1990s,560,perc_pasture,Pasture,0.004199006693826194
1990s,560,perc_forest,Forest,0.0030845682293821927
1990s,560,perc_grass_shrub,Grass/shrubland,0.006595628257525116
1990s,561,tmean_breeding,Temperature,0.007127716201101193
1990s,561,prec_breeding,Precipitation,0.008931053798776992
1990s,561,hh,Land-use heterogeneity,0.006765506209256308
1990s,561,perc_urban,Urban,0.004015635014603625
1990s,561,perc_cropland,Cropland,0.0025286373539775407
1990s,561,perc_pasture,Pasture,0.00583988412968107
1990s,561,perc_forest,Forest,0.0033462939912064903
1990s,561,perc_grass_shrub,Grass/shrubland,0.011149858255265434
1990s,562,tmean_breeding,Temperature,0.005091710632680516
1990s,562,prec_breeding,Precipitation,0.005545156434838823
1990s,562,hh,Land-use heterogeneity,0.007238608640722562
1990s,562,perc_urban,Urban,0.0024795771850720312
1990s,562,perc_cropland,Cropland,0.004071278331859036
1990s,562,perc_pasture,Pasture,0.004658254692737489
1990s,562,perc_forest,Forest,0.002963768331701082
1990s,562,perc_grass_shrub,Grass/shrubland,0.005805487180268339
1990s,563,tmean_breeding,Temperature,0.006453601953630825
1990s,563,prec_breeding,Precipitation,0.00493953500572983
1990s,563,hh,Land-use heterogeneity,0.010724822977320879
1990s,563,perc_urban,Urban,0.004038945019317829
1990s,563,perc_cropland,Cropland,0.0037849914632524457
1990s,563,perc_pasture,Pasture,0.01833868663077125
1990s,563,perc_forest,Forest,0.012724170810602758
1990s,563,perc_grass_shrub,Grass/shrubland,0.007768227252405385
1990s,564,tmean_breeding,Temperature,0.005110053554126191
1990s,564,prec_breeding,Precipitation,0.006196620639405482
1990s,564,hh,Land-use heterogeneity,0.007901306262100513
