pair_id,species_a,species_b,guild_a,guild_b,guild_1,guild_2,guild_pair,guild_pair_type,omega_mean_1970s,omega_mean_1990s,omega_mean_2010s,pr_positive_1970s,pr_positive_1990s,pr_positive_2010s,pr_negative_1970s,pr_negative_1990s,pr_negative_2010s,support_class_1970s,support_class_1990s,support_class_2010s,delta_1990s_minus_1970s,delta_2010s_minus_1970s,abs_delta_2010s_minus_1970s,raw_sign_flip_1970s_to_2010s,support_transition_1970s_to_2010s,newly_supported_2010s,lost_supported_2010s,supported_positive_to_negative_2010s,supported_negative_to_positive_2010s
Circus_aeruginosus__Corvus_cornix,Circus_aeruginosus,Corvus_cornix,Diurnal raptors,Omnivorous corvids,Diurnal raptors,Omnivorous corvids,Diurnal raptors | Omnivorous corvids,Between guild,-0.0721676170658175,0.1988863619583045,0.1009356320241894,0.355,0.98,0.863,0.645,0.02,0.137,Unsupported,Supported positive,Unsupported,0.271053979024122,0.1731032490900069,0.1731032490900069,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Acrocephalus_schoenobaenus__Botaurus_stellaris,Acrocephalus_schoenobaenus,Botaurus_stellaris,Marsh warblers,Wading birds,Marsh warblers,Wading birds,Marsh warblers | Wading birds,Between guild,0.7753917100381411,0.8606899400976522,0.948411283300923,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.0852982300595111,0.17301957326278183,0.17301957326278183,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Hippolais_icterina__Asio_otus,Hippolais_icterina,Asio_otus,Foliage gleaners,Owls,Foliage gleaners,Owls,Foliage gleaners | Owls,Between guild,0.55966675582094,0.8770291967434198,0.7326550828237803,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.3173624409224798,0.17298832700284028,0.17298832700284028,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Lophophanes_cristatus__Luscinia_luscinia,Lophophanes_cristatus,Luscinia_luscinia,Tit-like birds,Low flycatching feeders,Low flycatching feeders,Tit-like birds,Low flycatching feeders | Tit-like birds,Between guild,-0.1438598991236411,0.09685026508892754,-0.3168097390630916,0.5,0.749,0.148,0.5,0.251,0.852,Unsupported,Unsupported,Unsupported,0.24071016421256863,-0.1729498399394505,0.1729498399394505,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Acrocephalus_arundinaceus__Parus_major,Acrocephalus_arundinaceus,Parus_major,Marsh warblers,Tit-like birds,Marsh warblers,Tit-like birds,Marsh warblers | Tit-like birds,Between guild,0.07198922848388158,-0.06398079132696154,-0.100932744876319,0.706,0.365,0.28,0.294,0.635,0.72,Unsupported,Unsupported,Unsupported,-0.1359700198108431,-0.17292197336020057,0.17292197336020057,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Spatula_clypeata__Jynx_torquilla,Spatula_clypeata,Jynx_torquilla,Dabbling ducks,Woodpeckers,Dabbling ducks,Woodpeckers,Dabbling ducks | Woodpeckers,Between guild,-0.02937295933831025,-0.1037757155298735,-0.2022661072530815,0.417,0.196,0.073,0.583,0.804,0.927,Unsupported,Unsupported,Unsupported,-0.07440275619156325,-0.17289314791477126,0.17289314791477126,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Coloeus_monedula__Botaurus_stellaris,Coloeus_monedula,Botaurus_stellaris,Omnivorous corvids,Wading birds,Omnivorous corvids,Wading birds,Omnivorous corvids | Wading birds,Between guild,-0.1828349317393866,0.03114355425908941,-0.009999256421154505,0.085,0.62,0.47,0.915,0.38,0.53,Unsupported,Unsupported,Unsupported,0.21397848599847602,0.1728356753182321,0.1728356753182321,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Anthus_pratensis__Sitta_europaea,Anthus_pratensis,Sitta_europaea,Open-land insectivores,Tit-like birds,Open-land insectivores,Tit-like birds,Open-land insectivores | Tit-like birds,Between guild,-0.01207710705907419,-0.0391186058849312,0.1607583082694673,0.542,0.43,0.925,0.458,0.57,0.075,Unsupported,Unsupported,Unsupported,-0.02704149882585701,0.1728354153285415,0.1728354153285415,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Curruca_curruca__Sitta_europaea,Curruca_curruca,Sitta_europaea,Foliage gleaners,Tit-like birds,Foliage gleaners,Tit-like birds,Foliage gleaners | Tit-like birds,Between guild,0.3177503345682705,0.2556243350057721,0.4905580921561285,0.991,0.959,1,0.009,0.041,0,Supported positive,Supported positive,Supported positive,-0.062125999562498424,0.172807757587858,0.172807757587858,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Crex_crex__Phylloscopus_trochilus,Crex_crex,Phylloscopus_trochilus,Rails,Foliage gleaners,Foliage gleaners,Rails,Foliage gleaners | Rails,Between guild,0.5992882289046451,0.5400721934991863,0.7720938356275961,1,0.967,1,0,0.033,0,Supported positive,Supported positive,Supported positive,-0.05921603540545872,0.1728056067229511,0.1728056067229511,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Larus_marinus__Coloeus_monedula,Larus_marinus,Coloeus_monedula,Gulls,Omnivorous corvids,Gulls,Omnivorous corvids,Gulls | Omnivorous corvids,Between guild,0.3874721475642386,0.6182742827113046,0.5602538289230059,0.889,1,1,0.111,0,0,Unsupported,Supported positive,Supported positive,0.230802135147066,0.17278168135876731,0.17278168135876731,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Passer_montanus__Botaurus_stellaris,Passer_montanus,Botaurus_stellaris,Passerine seedeaters,Wading birds,Passerine seedeaters,Wading birds,Passerine seedeaters | Wading birds,Between guild,-0.1922284747539762,-0.01386052876047993,-0.01948750568910439,0.048,0.433,0.423,0.952,0.567,0.577,Supported negative,Unsupported,Unsupported,0.17836794599349626,0.1727409690648718,0.1727409690648718,FALSE,Supported negative -> Unsupported,FALSE,TRUE,FALSE,FALSE
Cuculus_canorus__Phylloscopus_trochilus,Cuculus_canorus,Phylloscopus_trochilus,Cuckoos,Foliage gleaners,Cuckoos,Foliage gleaners,Cuckoos | Foliage gleaners,Between guild,0.6859016924825246,0.8379665200082123,0.8586054455868928,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.15206482752568762,0.17270375310436814,0.17270375310436814,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Remiz_pendulinus__Tachybaptus_ruficollis,Remiz_pendulinus,Tachybaptus_ruficollis,Tit-like birds,Aquatic pursuers,Aquatic pursuers,Tit-like birds,Aquatic pursuers | Tit-like birds,Between guild,0.869155196156984,0.8469128304646941,0.6964893679764369,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.022242365692289878,-0.1726658281805471,0.1726658281805471,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Anthus_pratensis__Coloeus_monedula,Anthus_pratensis,Coloeus_monedula,Open-land insectivores,Omnivorous corvids,Omnivorous corvids,Open-land insectivores,Omnivorous corvids | Open-land insectivores,Between guild,0.6844162572762673,0.8025929723848017,0.5117550980736514,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.11817671510853434,-0.17266115920261593,0.17266115920261593,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Pica_pica__Riparia_riparia,Pica_pica,Riparia_riparia,Omnivorous corvids,Aerial insectivores,Aerial insectivores,Omnivorous corvids,Aerial insectivores | Omnivorous corvids,Between guild,0.8037475641604572,0.6376432474429978,0.631114888770886,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.1661043167174594,-0.17263267538957128,0.17263267538957128,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Cuculus_canorus__Tachybaptus_ruficollis,Cuculus_canorus,Tachybaptus_ruficollis,Cuckoos,Aquatic pursuers,Aquatic pursuers,Cuckoos,Aquatic pursuers | Cuckoos,Between guild,0.7255026276304984,0.9561491982245282,0.8981274858083375,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.2306465705940297,0.172624858177839,0.172624858177839,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Porzana_porzana__Lullula_arborea,Porzana_porzana,Lullula_arborea,Rails,Open-land insectivores,Open-land insectivores,Rails,Open-land insectivores | Rails,Between guild,0.396589917389864,0.06672718175779632,0.2239792896028651,0.979,0.663,0.945,0.021,0.337,0.055,Supported positive,Unsupported,Unsupported,-0.3298627356320677,-0.1726106277869989,0.1726106277869989,FALSE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Alauda_arvensis__Ardea_cinerea,Alauda_arvensis,Ardea_cinerea,Open-land insectivores,Wading birds,Open-land insectivores,Wading birds,Open-land insectivores | Wading birds,Between guild,0.08125768049704363,0.2439364682557975,0.2538339083902532,0.638,0.792,0.826,0.362,0.208,0.174,Unsupported,Unsupported,Unsupported,0.16267878775875388,0.1725762278932096,0.1725762278932096,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Aythya_fuligula__Acrocephalus_schoenobaenus,Aythya_fuligula,Acrocephalus_schoenobaenus,Diving ducks,Marsh warblers,Diving ducks,Marsh warblers,Diving ducks | Marsh warblers,Between guild,0.8701529194932645,0.8531091932396386,0.6975896284007416,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.017043726253625824,-0.17256329109252289,0.17256329109252289,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Falco_tinnunculus__Saxicola_rubetra,Falco_tinnunculus,Saxicola_rubetra,Diurnal raptors,Low flycatching feeders,Diurnal raptors,Low flycatching feeders,Diurnal raptors | Low flycatching feeders,Between guild,0.7284331825497218,0.4992102351168899,0.5558704106635434,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.2292229474328319,-0.1725627718861784,0.1725627718861784,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Caprimulgus_europaeus__Scolopax_rusticola,Caprimulgus_europaeus,Scolopax_rusticola,Nigthjars,Scolopacids,Nigthjars,Scolopacids,Nigthjars | Scolopacids,Between guild,0.03387599444253438,-0.2039205498551283,-0.138602334031818,0.521,0.062,0.286,0.479,0.938,0.714,Unsupported,Unsupported,Unsupported,-0.23779654429766267,-0.17247832847435235,0.17247832847435235,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Saxicola_rubetra__Jynx_torquilla,Saxicola_rubetra,Jynx_torquilla,Low flycatching feeders,Woodpeckers,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild,0.6336394166473521,0.738820134874802,0.8060376558620205,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.1051807182274499,0.17239823921466835,0.17239823921466835,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Caprimulgus_europaeus__Motacilla_cinerea,Caprimulgus_europaeus,Motacilla_cinerea,Nigthjars,Open-land insectivores,Nigthjars,Open-land insectivores,Nigthjars | Open-land insectivores,Between guild,0.2463317426002425,-0.3965038320468093,0.07395176864456236,0.932,0.002,0.662,0.068,0.998,0.338,Unsupported,Supported negative,Unsupported,-0.6428355746470518,-0.1723799739556801,0.1723799739556801,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Cyanistes_caeruleus__Podiceps_nigricollis,Cyanistes_caeruleus,Podiceps_nigricollis,Tit-like birds,Aquatic pursuers,Aquatic pursuers,Tit-like birds,Aquatic pursuers | Tit-like birds,Between guild,-0.02837935621665237,0.3158159289542623,0.143928613946515,0.411,0.992,0.882,0.589,0.008,0.118,Unsupported,Supported positive,Unsupported,0.3441952851709147,0.17230797016316735,0.17230797016316735,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Botaurus_stellaris__Jynx_torquilla,Botaurus_stellaris,Jynx_torquilla,Wading birds,Woodpeckers,Wading birds,Woodpeckers,Wading birds | Woodpeckers,Between guild,0.1670443143996571,-0.1278779083799197,-0.005224430135457158,0.8,0.174,0.483,0.2,0.826,0.517,Unsupported,Unsupported,Unsupported,-0.2949222227795768,-0.17226874453511426,0.17226874453511426,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Astur_gentilis__Podiceps_cristatus,Astur_gentilis,Podiceps_cristatus,Diurnal raptors,Aquatic pursuers,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Between guild,0.05991927441867922,-0.07349275225572101,-0.1123210664950149,0.704,0.2,0.112,0.296,0.8,0.888,Unsupported,Unsupported,Unsupported,-0.13341202667440022,-0.1722403409136941,0.1722403409136941,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Luscinia_luscinia__Sturnus_vulgaris,Luscinia_luscinia,Sturnus_vulgaris,Low flycatching feeders,Starlings,Low flycatching feeders,Starlings,Low flycatching feeders | Starlings,Between guild,0.5731129295864168,0.4374337776664085,0.4009262934853638,1,0.998,0.999,0,0.002,0.001,Supported positive,Supported positive,Supported positive,-0.1356791519200083,-0.172186636101053,0.172186636101053,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Acrocephalus_schoenobaenus__Erithacus_rubecula,Acrocephalus_schoenobaenus,Erithacus_rubecula,Marsh warblers,Low flycatching feeders,Low flycatching feeders,Marsh warblers,Low flycatching feeders | Marsh warblers,Between guild,0.1655145712534165,0.2660047173808232,-0.006666361541733581,0.938,0.998,0.465,0.062,0.002,0.535,Unsupported,Supported positive,Unsupported,0.1004901461274067,-0.1721809327951501,0.1721809327951501,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Porzana_porzana__Loxia_curvirostra,Porzana_porzana,Loxia_curvirostra,Rails,Passerine seedeaters,Passerine seedeaters,Rails,Passerine seedeaters | Rails,Between guild,0.3012839582509009,0.3229315776177409,0.129212025352163,0.973,0.991,0.835,0.027,0.009,0.165,Supported positive,Supported positive,Unsupported,0.02164761936684001,-0.17207193289873787,0.17207193289873787,FALSE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Astur_gentilis__Oenanthe_oenanthe,Astur_gentilis,Oenanthe_oenanthe,Diurnal raptors,Low flycatching feeders,Diurnal raptors,Low flycatching feeders,Diurnal raptors | Low flycatching feeders,Between guild,-0.03647555228503129,0.1696674704868624,0.1355914216928339,0.389,0.888,0.729,0.611,0.112,0.271,Unsupported,Unsupported,Unsupported,0.2061430227718937,0.1720669739778652,0.1720669739778652,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Thalasseus_sandvicensis__Cinclus_cinclus,Thalasseus_sandvicensis,Cinclus_cinclus,Terns,Dippers,Dippers,Terns,Dippers | Terns,Between guild,-0.02848537683819986,0.3889928630818905,-0.2005411148442391,0.473,0.862,0.314,0.527,0.138,0.686,Unsupported,Unsupported,Unsupported,0.41747823992009037,-0.17205573800603924,0.17205573800603924,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Phylloscopus_trochilus__Troglodytes_troglodytes,Phylloscopus_trochilus,Troglodytes_troglodytes,Foliage gleaners,Low flycatching feeders,Foliage gleaners,Low flycatching feeders,Foliage gleaners | Low flycatching feeders,Between guild,0.8231036727891913,0.8344365156860865,0.651067666181248,1,1,0.998,0,0,0.002,Supported positive,Supported positive,Supported positive,0.011332842896895179,-0.17203600660794327,0.17203600660794327,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Numenius_arquata__Cuculus_canorus,Numenius_arquata,Cuculus_canorus,Scolopacids,Cuckoos,Cuckoos,Scolopacids,Cuckoos | Scolopacids,Between guild,0.3899827362936695,0.2834696050251877,0.2179656151673351,0.926,0.961,0.916,0.074,0.039,0.084,Unsupported,Supported positive,Unsupported,-0.10651313126848178,-0.17201712112633438,0.17201712112633438,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Perdix_perdix__Porzana_porzana,Perdix_perdix,Porzana_porzana,Gallinaceous birds,Rails,Gallinaceous birds,Rails,Gallinaceous birds | Rails,Between guild,0.04366902965029842,0.4608531845747728,0.215653015743349,0.661,1,0.968,0.339,0,0.032,Unsupported,Supported positive,Supported positive,0.4171841549244744,0.17198398609305057,0.17198398609305057,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Mareca_strepera__Chroicocephalus_ridibundus,Mareca_strepera,Chroicocephalus_ridibundus,Dabbling ducks,Gulls,Dabbling ducks,Gulls,Dabbling ducks | Gulls,Between guild,0.738397587246806,0.9302995335846194,0.910373095665579,0.998,1,1,0.002,0,0,Supported positive,Supported positive,Supported positive,0.19190194633781332,0.17197550841877296,0.17197550841877296,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Poecile_palustris__Serinus_serinus,Poecile_palustris,Serinus_serinus,Tit-like birds,Passerine seedeaters,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,Between guild,0.3118992165477266,0.5580852850111891,0.4837019495125607,0.828,0.984,0.959,0.172,0.016,0.041,Unsupported,Supported positive,Supported positive,0.24618606846346253,0.17180273296483406,0.17180273296483406,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Tringa_ochropus__Certhia_brachydactyla,Tringa_ochropus,Certhia_brachydactyla,Scolopacids,Tit-like birds,Scolopacids,Tit-like birds,Scolopacids | Tit-like birds,Between guild,0.7784611280543187,0.3657458296933521,0.60672280230837,1,0.941,0.998,0,0.059,0.002,Supported positive,Unsupported,Supported positive,-0.41271529836096654,-0.17173832574594872,0.17173832574594872,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Certhia_brachydactyla__Podiceps_cristatus,Certhia_brachydactyla,Podiceps_cristatus,Tit-like birds,Aquatic pursuers,Aquatic pursuers,Tit-like birds,Aquatic pursuers | Tit-like birds,Between guild,0.1397593874919872,0.2442645422994444,0.3114737905317363,0.845,0.994,1,0.155,0.006,0,Unsupported,Supported positive,Supported positive,0.10450515480745717,0.17171440303974908,0.17171440303974908,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Limosa_limosa__Jynx_torquilla,Limosa_limosa,Jynx_torquilla,Scolopacids,Woodpeckers,Scolopacids,Woodpeckers,Scolopacids | Woodpeckers,Between guild,-0.1246955312645419,-0.02593489603205452,-0.2964045510788654,0.198,0.415,0.063,0.802,0.585,0.937,Unsupported,Unsupported,Unsupported,0.09876063523248738,-0.17170901981432346,0.17170901981432346,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Acanthis_flammea__Podiceps_nigricollis,Acanthis_flammea,Podiceps_nigricollis,Passerine seedeaters,Aquatic pursuers,Aquatic pursuers,Passerine seedeaters,Aquatic pursuers | Passerine seedeaters,Between guild,0.05528248136659131,0.2725252496977484,0.2269340802755181,0.649,0.992,0.988,0.351,0.008,0.012,Unsupported,Supported positive,Supported positive,0.21724276833115708,0.17165159890892678,0.17165159890892678,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Saxicola_rubetra__Podiceps_grisegena,Saxicola_rubetra,Podiceps_grisegena,Low flycatching feeders,Aquatic pursuers,Aquatic pursuers,Low flycatching feeders,Aquatic pursuers | Low flycatching feeders,Between guild,0.1291843616238876,0.08386792723247177,-0.04244195691472512,0.64,0.761,0.374,0.36,0.239,0.626,Unsupported,Unsupported,Unsupported,-0.04531643439141583,-0.1716263185386127,0.1716263185386127,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
