effect_scale,trait_family,trait_value,variable,variable_label,n_observations,n_species,signed_beta_slope,signed_beta_p_value,signed_beta_r_squared,beta_strength_slope,beta_strength_p_value,beta_strength_r_squared,mean_1970s,mean_2010s,mean_2010s_minus_1970s,significance,sig_label
SD-scaled effect size,Foraging guild,Gulls,perc_forest,Forest,15,5,-0.006019218725391139,0.9288887613402298,6.364341484738211e-4,0.007679375331424939,0.9084065505360353,0.0010574889009892826,-0.301595967689703,-0.31363440514048513,-0.012038437450782147,ns,
SD-scaled effect size,Foraging guild,Gulls,perc_grass_shrub,"Grass/
shrubland",15,5,-0.07026954004583481,0.061490008488939506,0.24365474214793595,0.04408711042856717,0.09823527877562323,0.19618376666326828,-0.008623912938272674,-0.1491629930299423,-0.14053908009166963,.,.
SD-scaled effect size,Foraging guild,Gulls,perc_pasture,Pasture,15,5,0.019893826835777728,0.48766129841851824,0.03776730109384375,0.018778074852982874,0.4088422872567996,0.05306028144088669,-0.019419958723981764,0.020367694947573706,0.03978765367155547,ns,
SD-scaled effect size,Foraging guild,Gulls,perc_urban,Urban,15,5,0.22694892396731836,3.555352490094609e-4,0.6379606558623127,-0.06555682433860499,0.12322547828553312,0.17287224603860243,-0.32511664876405216,0.12878119917058475,0.45389784793463694,***,***
SD-scaled effect size,Foraging guild,Gulls,prec_breeding,Precipitation,15,5,0.014746050527622017,0.7971545762489177,0.005266987075043632,-0.003268722969548892,0.9468900635542825,3.5463369783398323e-4,-0.11271726954849857,-0.0832251684932545,0.02949210105524408,ns,
SD-scaled effect size,Foraging guild,Gulls,tmean_breeding,Temperature,15,5,0.05030071293402334,0.20320621217455642,0.12135615016949856,0.009332886931477912,0.738977025332827,0.008835621605240556,-0.007844421163563368,0.09275700470448334,0.10060142586804671,ns,
SD-scaled effect size,Foraging guild,Kingfishers,hh,"Habitat
heterogeneity",3,1,0.058197796774989,0.26427724370790007,0.8373450939276783,0.058197796774989,0.26427724370790007,0.8373450939276783,0.011843496086620926,0.12823908963659894,0.11639559354997801,ns,
SD-scaled effect size,Foraging guild,Kingfishers,perc_cropland,Cropland,3,1,0.04155705373163918,0.842836721122407,0.05971743591959913,0.04155705373163918,0.842836721122407,0.05971743591959913,0.23512816474622147,0.3182422722095001,0.0831141074632786,ns,
SD-scaled effect size,Foraging guild,Kingfishers,perc_forest,Forest,3,1,-0.007448113893324787,0.9360641576726931,0.010052357260195276,-0.007448113893324787,0.9360641576726931,0.010052357260195276,0.4599000709197069,0.4450038431330575,-0.014896227786649396,ns,
SD-scaled effect size,Foraging guild,Kingfishers,perc_grass_shrub,"Grass/
shrubland",3,1,-0.0540126196210391,0.5741168566310842,0.3846266744441101,-0.0540126196210391,0.5741168566310842,0.3846266744441101,0.2821875811774651,0.17416234193538707,-0.10802523924207805,ns,
SD-scaled effect size,Foraging guild,Kingfishers,perc_pasture,Pasture,3,1,0.13773558995725796,0.39465996993859653,0.6624639377878438,-0.029065197349858705,0.044036766823006945,0.9952227517158169,-0.1668007873071166,0.10867039260739926,0.27547117991451586,ns,
SD-scaled effect size,Foraging guild,Kingfishers,perc_urban,Urban,3,1,0.05368363569074025,0.5805579177334992,0.3748064056639849,0.05368363569074025,0.5805579177334992,0.3748064056639849,0.2517532884617562,0.3591205598432369,0.10736727138148067,ns,
SD-scaled effect size,Foraging guild,Kingfishers,prec_breeding,Precipitation,3,1,-0.22089206507447998,0.009542718237097682,0.9997753267186342,-0.14157558727013747,0.21254255466506275,0.8926170787750549,0.36246765234461725,-0.07931647780434245,-0.4417841301489597,**,**
SD-scaled effect size,Foraging guild,Kingfishers,tmean_breeding,Temperature,3,1,0.020150406970685576,0.6514801269347219,0.27093564112287977,0.020150406970685576,0.6514801269347219,0.27093564112287977,0.10152683308877648,0.14182764703014772,0.040300813941371236,ns,
SD-scaled effect size,Foraging guild,Low flycatching feeders,hh,"Habitat
heterogeneity",27,9,0.02273946634255428,0.028077832530826418,0.17861388144195792,0.01230216634326459,0.1850944540202479,0.06915224862583183,0.002722318614194408,0.04820125129930295,0.045478932685108546,*,*
SD-scaled effect size,Foraging guild,Low flycatching feeders,perc_cropland,Cropland,27,9,0.05254651372148849,0.2177733359529871,0.06009823770754012,0.022573190489313756,0.453891641593964,0.022628891874113682,0.09498878543823093,0.2000818128812079,0.10509302744297698,ns,
SD-scaled effect size,Foraging guild,Low flycatching feeders,perc_forest,Forest,27,9,0.054999748631848006,0.3218011417020923,0.039263151170920545,0.04583098312463438,0.38234519107889076,0.030660887078862033,0.21878269981565132,0.32878219707934736,0.10999949726369604,ns,
SD-scaled effect size,Foraging guild,Low flycatching feeders,perc_grass_shrub,"Grass/
shrubland",27,9,0.04042891345711364,0.14990523852723248,0.08111220433060633,0.06998883440105738,0.001484669741331108,0.3375244056166513,0.03617820032493094,0.11703602723915821,0.08085782691422727,ns,
SD-scaled effect size,Foraging guild,Low flycatching feeders,perc_pasture,Pasture,27,9,0.04077431629392379,0.06556779216745225,0.1291903597466228,0.03697450433361617,0.05216861996675008,0.14257346072481167,0.046595279052586175,0.12814391164043373,0.08154863258784756,.,.
SD-scaled effect size,Foraging guild,Low flycatching feeders,perc_urban,Urban,27,9,0.02674888427930774,0.43560142832481186,0.024498595102220518,0.030363619888943948,0.31644176567733495,0.040124568885484144,0.16505904533017884,0.2185568138887943,0.05349776855861546,ns,
SD-scaled effect size,Foraging guild,Low flycatching feeders,prec_breeding,Precipitation,27,9,0.024743426837845035,0.5106212530197858,0.017505809471881087,0.007370858462259198,0.7899510710982134,0.002891325505252116,-0.11537113136448812,-0.06588427768879805,0.04948685367569007,ns,
SD-scaled effect size,Foraging guild,Low flycatching feeders,tmean_breeding,Temperature,27,9,0.02661776458987509,0.41257159547617317,0.02702433487666528,-0.012631305737849506,0.569978457813227,0.013082817268997533,-0.024096583764793386,0.02913894541495678,0.05323552917975016,ns,
SD-scaled effect size,Foraging guild,Marsh warblers,hh,"Habitat
heterogeneity",18,6,0.07596850396355129,0.0016820556357191037,0.4701808366794106,0.07493608292109924,0.001716409499418386,0.4689129158819566,0.05456428449104581,0.20650129241814838,0.15193700792710257,**,**
SD-scaled effect size,Foraging guild,Marsh warblers,perc_cropland,Cropland,18,6,0.05841813102555812,0.17185604184983921,0.11337179527051845,0.07298424828496959,0.04777618881321538,0.22311437012696178,0.038292530864728176,0.15512879291584444,0.11683626205111627,ns,
SD-scaled effect size,Foraging guild,Marsh warblers,perc_forest,Forest,18,6,0.0030450165723797692,0.9161169469457855,7.150886402169826e-4,0.04066252390241694,0.060213678439074936,0.20354216328088487,0.020743633496653223,0.026833666641412776,0.006090033144759553,ns,
SD-scaled effect size,Foraging guild,Marsh warblers,perc_grass_shrub,"Grass/
shrubland",18,6,-0.027757510681977737,0.32168103718145813,0.06135471762327117,0.012226700096926219,0.5661432255175107,0.021001428301949177,0.05348279894287796,-0.0020322224210774925,-0.055515021363955454,ns,
SD-scaled effect size,Foraging guild,Marsh warblers,perc_pasture,Pasture,18,6,0.07207274701945365,0.005343771392654064,0.3932697676729172,0.07196874661169214,0.005370295604941609,0.3929207409085801,0.03684350553994923,0.18098899957885656,0.14414549403890733,**,**
SD-scaled effect size,Foraging guild,Marsh warblers,perc_urban,Urban,18,6,0.014222697995086622,0.688864738884415,0.010284138825904789,0.01641476302657597,0.6388203213041899,0.014103830888925771,0.06218220068400396,0.09062759667417722,0.02844539599017326,ns,
SD-scaled effect size,Foraging guild,Marsh warblers,prec_breeding,Precipitation,18,6,-0.0667418988455655,0.20311383747718573,0.09915537020320277,0.0386457839390728,0.37665816494463433,0.049142991107094816,-0.18148366560872672,-0.3149674632998577,-0.13348379769113097,ns,
SD-scaled effect size,Foraging guild,Marsh warblers,tmean_breeding,Temperature,18,6,0.08281764245432938,0.020905511567072,0.29084168712770647,0.08281764245432938,0.020905511567072,0.29084168712770647,0.1626367467663101,0.32827203167496893,0.16563528490865884,*,*
SD-scaled effect size,Foraging guild,Nigthjars,hh,"Habitat
heterogeneity",3,1,0.1490585584363653,0.058142983887536394,0.9916818543350767,0.1490585584363653,0.058142983887536394,0.9916818543350767,1.4454413316486537e-4,0.2982616610058954,0.2981171168727305,.,.
SD-scaled effect size,Foraging guild,Nigthjars,perc_cropland,Cropland,3,1,-0.21238107728074787,0.028221609581708263,0.9980361025560314,0.21238107728074787,0.028221609581708263,0.9980361025560314,-0.02356977157941175,-0.44833192614090733,-0.4247621545614956,*,*
SD-scaled effect size,Foraging guild,Nigthjars,perc_forest,Forest,3,1,0.05605971914980153,0.20860250603421504,0.8964191345844061,0.05605971914980153,0.20860250603421504,0.8964191345844061,0.47190843177952463,0.5840278700791278,0.11211943829960319,ns,
SD-scaled effect size,Foraging guild,Nigthjars,perc_grass_shrub,"Grass/
shrubland",3,1,-0.019941813683207896,0.08953792089815059,0.980348837569655,-0.005251789509000521,0.7231323142030002,0.1775123967961916,0.0251936031922084,-0.014690024174207365,-0.039883627366415764,.,.
SD-scaled effect size,Foraging guild,Nigthjars,perc_pasture,Pasture,3,1,-0.036041670043982184,0.6411214926676747,0.28551770244301294,-0.036041670043982184,0.6411214926676747,0.28551770244301294,0.12098597165533695,0.04890263156737266,-0.0720833400879643,ns,
SD-scaled effect size,Foraging guild,Nigthjars,perc_urban,Urban,3,1,-0.21135002081124307,0.38418618355868367,0.6779326583622957,0.21135002081124307,0.38418618355868367,0.6779326583622957,-0.04273992762706994,-0.465439969249556,-0.42270004162248603,ns,
SD-scaled effect size,Foraging guild,Nigthjars,prec_breeding,Precipitation,3,1,-0.0716519081709717,0.4523991119880058,0.5744929265239481,-0.0716519081709717,0.4523991119880058,0.5744929265239481,0.19241127084104115,0.04910745449909778,-0.14330381634194336,ns,
SD-scaled effect size,Foraging guild,Nigthjars,tmean_breeding,Temperature,3,1,0.0023496174894708658,0.8889079053855237,0.030143473947090518,-0.002276498268628031,0.8919627357858009,0.02852421670704093,-0.004626115758098884,7.311922084283636e-5,0.00469923497894172,ns,
SD-scaled effect size,Foraging guild,Omnivorous corvids,hh,"Habitat
heterogeneity",21,7,-0.0022293415879238256,0.928616878780663,4.3355828378259135e-4,-0.01437448323607967,0.43053686540134783,0.033015728856384305,0.037031251515172864,0.03257256833932521,-0.004458683175847654,ns,
SD-scaled effect size,Foraging guild,Omnivorous corvids,perc_cropland,Cropland,21,7,-0.02158964445313984,0.5387917800471536,0.020205436020382977,-0.00934343049898239,0.7438976699659867,0.005750436330916967,0.21943433734968104,0.17625504844340134,-0.0431792889062797,ns,
SD-scaled effect size,Foraging guild,Omnivorous corvids,perc_forest,Forest,21,7,-0.028756558138201462,0.587601437582167,0.015765643052915557,-0.012975720344415815,0.7311870448172422,0.006356993592547623,0.1628142660415805,0.10530114976517757,-0.05751311627640293,ns,
SD-scaled effect size,Foraging guild,Omnivorous corvids,perc_grass_shrub,"Grass/
shrubland",21,7,-0.0018945931865792626,0.8620624585003437,0.0016298983277525168,5.638707716633145e-4,0.9479984036781195,2.2982043940252082e-4,0.030663682889438066,0.02687449651627953,-0.0037891863731585353,ns,
SD-scaled effect size,Foraging guild,Omnivorous corvids,perc_pasture,Pasture,21,7,-0.012119552390605125,0.41145239902235897,0.03579233727877117,-0.01381349757186952,0.29067396126334155,0.05853774228422174,0.06177257926440277,0.03753347448319254,-0.024239104781210233,ns,
SD-scaled effect size,Foraging guild,Omnivorous corvids,perc_urban,Urban,21,7,0.10064699974454114,0.16058170780264472,0.10089382230631772,0.07862289343544451,0.24202967112469825,0.07127844828883312,0.1522346981998684,0.35352869768895057,0.20129399948908216,ns,
SD-scaled effect size,Foraging guild,Omnivorous corvids,prec_breeding,Precipitation,21,7,-0.028791337360451818,0.6653897756278933,0.010055580549924493,0.010943805886593511,0.8005149553378482,0.003443989530535825,0.07881656799304138,0.02123389327213777,-0.0575826747209036,ns,
SD-scaled effect size,Foraging guild,Omnivorous corvids,tmean_breeding,Temperature,21,7,-0.03850519464789041,0.6818059312368319,0.009041864194249708,-0.007001299354477056,0.9058314242002385,7.558940178235583e-4,0.03615216461828196,-0.04085822467749879,-0.07701038929578075,ns,
SD-scaled effect size,Foraging guild,Open-land insectivores,hh,"Habitat
heterogeneity",18,6,-0.014255307299966158,0.6036174613667713,0.017231862064941716,-0.027324695373512783,0.25568789223756916,0.07991583016649917,0.08865664168183783,0.06014602708190549,-0.028510614599932343,ns,
SD-scaled effect size,Foraging guild,Open-land insectivores,perc_cropland,Cropland,18,6,0.04822469693837967,0.3979759595170137,0.04501808155726926,0.047375593641953734,0.21269760476372868,0.09526457752582068,0.0018752165046954498,0.09832461038145474,0.09644939387675928,ns,
SD-scaled effect size,Foraging guild,Open-land insectivores,perc_forest,Forest,18,6,0.0396660342160377,0.6071413288195265,0.016901317777285502,0.05124260957314149,0.25665238304457405,0.0796055899210111,0.06609415989038472,0.14542622832246013,0.07933206843207541,ns,
SD-scaled effect size,Foraging guild,Open-land insectivores,perc_grass_shrub,"Grass/
shrubland",18,6,0.03175544606713996,0.24754590580434163,0.08258916699317975,0.034990771430788124,0.1269287634535,0.13943221951127227,0.020980627858231134,0.08449151999251106,0.06351089213427993,ns,
SD-scaled effect size,Foraging guild,Open-land insectivores,perc_pasture,Pasture,18,6,0.05038481926628598,0.037704789751197544,0.24289061202376053,0.04828681614411333,0.02508531474554419,0.2762385320635499,0.007366593215303876,0.1081362317478758,0.10076963853257193,*,*
SD-scaled effect size,Foraging guild,Open-land insectivores,perc_urban,Urban,18,6,-0.010487244725282925,0.7842197621556248,0.004823156461500098,0.02323486528526922,0.33785885802618787,0.05750101482614713,-0.009867080844499124,-0.030841570295064992,-0.02097448945056587,ns,
SD-scaled effect size,Foraging guild,Open-land insectivores,prec_breeding,Precipitation,18,6,-0.050031856355211526,0.4009174315128402,0.04447243419796235,-0.01933513594346602,0.6456008312883281,0.01354447640028829,-0.024611020204142017,-0.12467473291456502,-0.100063712710423,ns,
SD-scaled effect size,Foraging guild,Open-land insectivores,tmean_breeding,Temperature,18,6,-0.024145212897907664,0.6678660067576929,0.01180123784156103,-0.001827202821000756,0.9708057608582512,8.636388078587772e-5,0.1735995076118904,0.12530908181607514,-0.04829042579581527,ns,
SD-scaled effect size,Foraging guild,Orioles,hh,"Habitat
heterogeneity",3,1,0.11065613798457029,0.22041835667489237,0.8848374035933554,0.11065613798457029,0.22041835667489237,0.8848374035933554,0.034876988928335996,0.2561892648974765,0.22131227596914052,ns,
SD-scaled effect size,Foraging guild,Orioles,perc_cropland,Cropland,3,1,-0.044911739854637846,0.7281225170852383,0.17156199122870427,0.044911739854637846,0.7281225170852383,0.17156199122870427,-0.04452954300007507,-0.13435302270935082,-0.08982347970927575,ns,
SD-scaled effect size,Foraging guild,Orioles,perc_forest,Forest,3,1,7.486647275681462e-4,0.9670325009631119,0.002679313340397636,7.48664727568147e-4,0.9670186400033777,0.0026815647955642542,0.02426413048655353,0.02576145994168982,0.0014973294551362919,ns,
SD-scaled effect size,Foraging guild,Orioles,perc_grass_shrub,"Grass/
shrubland",3,1,-2.8675526371063767e-4,0.9938776744991095,9.24824224014187e-5,-2.8675526371063767e-4,0.9938776744991095,9.24824224014187e-5,0.002631688378733613,0.0020581778513123596,-5.735105274212535e-4,ns,
SD-scaled effect size,Foraging guild,Orioles,perc_pasture,Pasture,3,1,0.02525023133875011,0.909348733462947,0.020139571829055698,-0.02525023133875011,0.909348733462947,0.020139571829055698,-0.06375802630900108,-0.01325756363150107,0.05050046267750001,ns,
SD-scaled effect size,Foraging guild,Orioles,perc_urban,Urban,3,1,-0.02347437420653724,0.3615181999647588,0.7107294163733286,0.02347437420653724,0.3615181999647588,0.7107294163733286,-0.2952027255141269,-0.3421514739272015,-0.046948748413074615,ns,
SD-scaled effect size,Foraging guild,Orioles,prec_breeding,Precipitation,3,1,-0.10022325900510469,0.1156933528317368,0.9673359309838845,0.10022325900510469,0.1156933528317368,0.9673359309838845,-0.1291312258693263,-0.32957774387953565,-0.20044651801020935,ns,
SD-scaled effect size,Foraging guild,Orioles,tmean_breeding,Temperature,3,1,0.1855901017982944,0.2476024512645325,0.8562063435068337,0.1855901017982944,0.2476024512645325,0.8562063435068337,0.27547064218735,0.6466508457839387,0.3711802035965887,ns,
SD-scaled effect size,Foraging guild,Owls,hh,"Habitat
heterogeneity",15,5,0.05961184689849467,0.013753354996574539,0.38393296825234324,0.05786082989250303,0.015600845453369996,0.3729267559414795,0.019848582169235164,0.1390722759662245,0.11922369379698936,*,*
