effect_scale,trait_family,trait_value,variable,variable_label,atlas,atlas_numeric,period,n_species,mean_weighted_beta_value,median_weighted_beta_value,mean_abs_weighted_beta_value,median_abs_weighted_beta_value,supported_positive_share,supported_negative_share,unsupported_share
SD-scaled effect size,Foraging guild,Flycatchers,tmean_breeding,Temperature,3,3,2010s,3,-0.024331565191382194,-0.0409691844925165,0.0790882308822462,0.08213499853629601,0.3333333333333333,0,0.6666666666666666
SD-scaled effect size,Foraging guild,Foliage gleaners,hh,"Habitat
heterogeneity",1,1,1970s,9,0.04817739464035083,0.04606213475795959,0.06663204726566226,0.057741008883719774,0.3333333333333333,0,0.6666666666666666
SD-scaled effect size,Foraging guild,Foliage gleaners,hh,"Habitat
heterogeneity",2,2,1990s,9,0.1676608249499871,0.1530856622097733,0.1676608249499871,0.1530856622097733,0.7777777777777778,0,0.2222222222222222
SD-scaled effect size,Foraging guild,Foliage gleaners,hh,"Habitat
heterogeneity",3,3,2010s,9,0.06024010805857404,0.0011022377415519956,0.06843310959131911,0.018265855845017203,0.3333333333333333,0,0.6666666666666666
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_cropland,Cropland,1,1,1970s,9,0.18673785517042774,0.16173769153281747,0.18673785517042774,0.16173769153281747,0.5555555555555556,0,0.4444444444444444
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_cropland,Cropland,2,2,1990s,9,0.1008400070660318,0.072356329349108,0.10091984472833157,0.072356329349108,0.3333333333333333,0,0.6666666666666666
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_cropland,Cropland,3,3,2010s,9,0.17535794080613337,0.21353630209658078,0.19220722084755254,0.21353630209658078,0.5555555555555556,0,0.4444444444444444
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_forest,Forest,1,1,1970s,9,0.21097798636497433,0.19759817577551875,0.21097798636497433,0.19759817577551875,0.7777777777777778,0,0.2222222222222222
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_forest,Forest,2,2,1990s,9,0.19963632453654523,0.2625644765160594,0.19963632453654523,0.2625644765160594,0.5555555555555556,0,0.4444444444444444
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_forest,Forest,3,3,2010s,9,0.22923838496738222,0.2179562824974912,0.27497909393448944,0.2179562824974912,0.6666666666666666,0.1111111111111111,0.2222222222222222
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,9,0.03611212930780321,0.02483571781712252,0.037336467035465754,0.02483571781712252,0.1111111111111111,0,0.8888888888888888
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,9,0.002802190515845697,-0.0033728779207660964,0.049872880162565046,0.02495717703680444,0.1111111111111111,0.1111111111111111,0.7777777777777778
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,9,0.06249002962407374,0.04892475290399487,0.09662970762419938,0.060642516126763385,0.2222222222222222,0.1111111111111111,0.6666666666666666
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_pasture,Pasture,1,1,1970s,9,-0.012116353090611702,4.0974298205723474e-8,0.040871607764603496,0.026883490118023188,0,0.2222222222222222,0.7777777777777778
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_pasture,Pasture,2,2,1990s,9,-0.07686165277410875,-0.06272146464007236,0.07686165277410875,0.06272146464007236,0,0.3333333333333333,0.6666666666666666
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_pasture,Pasture,3,3,2010s,9,0.0963585568553628,0.07448634129748662,0.1096759623449292,0.07448634129748662,0.4444444444444444,0,0.5555555555555556
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_urban,Urban,1,1,1970s,9,0.16600435164056346,0.1249663164304096,0.16600435164056346,0.1249663164304096,0.7777777777777778,0,0.2222222222222222
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_urban,Urban,2,2,1990s,9,0.11591900282002496,0.08248686160962013,0.11591900282002496,0.08248686160962013,0.5555555555555556,0,0.4444444444444444
SD-scaled effect size,Foraging guild,Foliage gleaners,perc_urban,Urban,3,3,2010s,9,0.0950600924329054,0.13854692246296949,0.11805652989448673,0.13854692246296949,0.4444444444444444,0.1111111111111111,0.4444444444444444
SD-scaled effect size,Foraging guild,Foliage gleaners,prec_breeding,Precipitation,1,1,1970s,9,-0.06805967530957847,-0.04906257669358816,0.09252851695716727,0.06083419182055059,0.1111111111111111,0.3333333333333333,0.5555555555555556
SD-scaled effect size,Foraging guild,Foliage gleaners,prec_breeding,Precipitation,2,2,1990s,9,-0.07503138613861234,-0.07629398717566635,0.07842559997535446,0.07629398717566635,0,0.4444444444444444,0.5555555555555556
SD-scaled effect size,Foraging guild,Foliage gleaners,prec_breeding,Precipitation,3,3,2010s,9,-0.165787707447992,-0.19295479541512348,0.165787707447992,0.19295479541512348,0,0.5555555555555556,0.4444444444444444
SD-scaled effect size,Foraging guild,Foliage gleaners,tmean_breeding,Temperature,1,1,1970s,9,-0.0023160094323575664,0.003003679842732358,0.06082747413144168,0.041860845397088536,0.2222222222222222,0.1111111111111111,0.6666666666666666
SD-scaled effect size,Foraging guild,Foliage gleaners,tmean_breeding,Temperature,2,2,1990s,9,-0.01990421677107997,-0.02050359245028629,0.08489751411011197,0.09615700436808096,0.1111111111111111,0.2222222222222222,0.6666666666666666
SD-scaled effect size,Foraging guild,Foliage gleaners,tmean_breeding,Temperature,3,3,2010s,9,0.03462515330605605,0.004764575110123096,0.06940729588446606,0.026811985479789184,0.2222222222222222,0.1111111111111111,0.6666666666666666
SD-scaled effect size,Foraging guild,Gallinaceous birds,hh,"Habitat
heterogeneity",1,1,1970s,2,0.013478094491743347,0.013478094491743347,0.013478094491743347,0.013478094491743347,0,0,1
SD-scaled effect size,Foraging guild,Gallinaceous birds,hh,"Habitat
heterogeneity",2,2,1990s,2,0.12056643941326117,0.12056643941326117,0.12056643941326117,0.12056643941326117,0.5,0,0.5
SD-scaled effect size,Foraging guild,Gallinaceous birds,hh,"Habitat
heterogeneity",3,3,2010s,2,0.11095928129621074,0.11095928129621074,0.11095928129621074,0.11095928129621074,1,0,0
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_cropland,Cropland,1,1,1970s,2,0.19999088664982026,0.19999088664982026,0.19999088664982026,0.19999088664982026,0.5,0,0.5
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_cropland,Cropland,2,2,1990s,2,0.35755129034539923,0.35755129034539923,0.35755129034539923,0.35755129034539923,1,0,0
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_cropland,Cropland,3,3,2010s,2,0.378434553428558,0.378434553428558,0.378434553428558,0.378434553428558,1,0,0
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_forest,Forest,1,1,1970s,2,0.020120706099502766,0.020120706099502766,0.062108182137899495,0.062108182137899495,0.5,0,0.5
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_forest,Forest,2,2,1990s,2,0.039480132327998955,0.039480132327998955,0.039480132327998955,0.039480132327998955,0,0,1
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_forest,Forest,3,3,2010s,2,-0.0033627939666299542,-0.0033627939666299542,0.006518625164013208,0.006518625164013208,0,0,1
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,2,0.07966621374593513,0.07966621374593513,0.07966621374593513,0.07966621374593513,0.5,0,0.5
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,2,0.006277970782448533,0.006277970782448533,0.006303137270236246,0.006303137270236246,0,0,1
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,2,0.014660999676596124,0.014660999676596124,0.01719663251921868,0.01719663251921868,0,0,1
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_pasture,Pasture,1,1,1970s,2,0.053988135888108135,0.053988135888108135,0.053988135888108135,0.053988135888108135,0,0,1
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_pasture,Pasture,2,2,1990s,2,0.1123468124772515,0.1123468124772515,0.1123468124772515,0.1123468124772515,0.5,0,0.5
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_pasture,Pasture,3,3,2010s,2,0.11301218737973798,0.11301218737973798,0.11301218737973798,0.11301218737973798,1,0,0
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_urban,Urban,1,1,1970s,2,-0.006030266262024244,-0.006030266262024244,0.008092509978934657,0.008092509978934657,0,0,1
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_urban,Urban,2,2,1990s,2,0.02980113206113767,0.02980113206113767,0.02980113206113767,0.02980113206113767,0,0,1
SD-scaled effect size,Foraging guild,Gallinaceous birds,perc_urban,Urban,3,3,2010s,2,0.040193016883992544,0.040193016883992544,0.04160480063496026,0.04160480063496026,0.5,0,0.5
SD-scaled effect size,Foraging guild,Gallinaceous birds,prec_breeding,Precipitation,1,1,1970s,2,-0.05894194668854517,-0.05894194668854517,0.05894194668854517,0.05894194668854517,0,0.5,0.5
SD-scaled effect size,Foraging guild,Gallinaceous birds,prec_breeding,Precipitation,2,2,1990s,2,-0.07184327528958663,-0.07184327528958663,0.0721910074427952,0.0721910074427952,0,0.5,0.5
SD-scaled effect size,Foraging guild,Gallinaceous birds,prec_breeding,Precipitation,3,3,2010s,2,-0.002008204779894024,-0.002008204779894024,0.13341335719037445,0.13341335719037445,0.5,0.5,0
SD-scaled effect size,Foraging guild,Gallinaceous birds,tmean_breeding,Temperature,1,1,1970s,2,0.014200851581399717,0.014200851581399717,0.014200851581399717,0.014200851581399717,0,0,1
SD-scaled effect size,Foraging guild,Gallinaceous birds,tmean_breeding,Temperature,2,2,1990s,2,0.007319405603357879,0.007319405603357879,0.14268415576933047,0.14268415576933047,0.5,0.5,0
SD-scaled effect size,Foraging guild,Gallinaceous birds,tmean_breeding,Temperature,3,3,2010s,2,0.08236610386725735,0.08236610386725735,0.10784954827735457,0.10784954827735457,0.5,0,0.5
SD-scaled effect size,Foraging guild,Grazing waterfowl,hh,"Habitat
heterogeneity",1,1,1970s,2,0.22922709653499823,0.22922709653499823,0.22922709653499823,0.22922709653499823,1,0,0
SD-scaled effect size,Foraging guild,Grazing waterfowl,hh,"Habitat
heterogeneity",2,2,1990s,2,0.14947398928112698,0.14947398928112698,0.14947398928112698,0.14947398928112698,0.5,0,0.5
SD-scaled effect size,Foraging guild,Grazing waterfowl,hh,"Habitat
heterogeneity",3,3,2010s,2,0.1340337930840398,0.1340337930840398,0.1340337930840398,0.1340337930840398,1,0,0
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_cropland,Cropland,1,1,1970s,2,0.07950535168810055,0.07950535168810055,0.07950535168810055,0.07950535168810055,0,0,1
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_cropland,Cropland,2,2,1990s,2,0.0037998929126102365,0.0037998929126102365,0.07702931308178376,0.07702931308178376,0,0,1
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_cropland,Cropland,3,3,2010s,2,-0.048391192561918116,-0.048391192561918116,0.048391192561918116,0.048391192561918116,0,0,1
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_forest,Forest,1,1,1970s,2,0.029181331033569034,0.029181331033569034,0.029181331033569034,0.029181331033569034,0,0,1
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_forest,Forest,2,2,1990s,2,0.09060861208672219,0.09060861208672219,0.09675862231039395,0.09675862231039395,0.5,0,0.5
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_forest,Forest,3,3,2010s,2,0.10473513013136015,0.10473513013136015,0.10487247577482503,0.10487247577482503,0.5,0,0.5
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,2,0.04853456450949463,0.04853456450949463,0.04853456450949463,0.04853456450949463,0,0,1
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,2,0.10946727434187886,0.10946727434187886,0.10946727434187886,0.10946727434187886,0.5,0,0.5
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,2,0.05813823478605462,0.05813823478605462,0.05813823478605462,0.05813823478605462,0.5,0,0.5
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_pasture,Pasture,1,1,1970s,2,0.07809188622016686,0.07809188622016686,0.07809188622016686,0.07809188622016686,0,0,1
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_pasture,Pasture,2,2,1990s,2,0.1150223640172598,0.1150223640172598,0.1150223640172598,0.1150223640172598,0.5,0,0.5
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_pasture,Pasture,3,3,2010s,2,0.21109615265454412,0.21109615265454412,0.21109615265454412,0.21109615265454412,1,0,0
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_urban,Urban,1,1,1970s,2,0.01930485282508974,0.01930485282508974,0.01930485282508974,0.01930485282508974,0,0,1
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_urban,Urban,2,2,1990s,2,0.04320803624817842,0.04320803624817842,0.04320803624817842,0.04320803624817842,0,0,1
SD-scaled effect size,Foraging guild,Grazing waterfowl,perc_urban,Urban,3,3,2010s,2,0.0725675240578829,0.0725675240578829,0.07729640207327314,0.07729640207327314,0.5,0,0.5
SD-scaled effect size,Foraging guild,Grazing waterfowl,prec_breeding,Precipitation,1,1,1970s,2,-0.2742787817520055,-0.2742787817520055,0.2742787817520055,0.2742787817520055,0,1,0
SD-scaled effect size,Foraging guild,Grazing waterfowl,prec_breeding,Precipitation,2,2,1990s,2,-0.17864213459799466,-0.17864213459799466,0.17864213459799466,0.17864213459799466,0,1,0
SD-scaled effect size,Foraging guild,Grazing waterfowl,prec_breeding,Precipitation,3,3,2010s,2,-0.026005346549184336,-0.026005346549184336,0.05409726414942315,0.05409726414942315,0,0,1
SD-scaled effect size,Foraging guild,Grazing waterfowl,tmean_breeding,Temperature,1,1,1970s,2,0.1450040247105796,0.1450040247105796,0.1450040247105796,0.1450040247105796,0.5,0,0.5
SD-scaled effect size,Foraging guild,Grazing waterfowl,tmean_breeding,Temperature,2,2,1990s,2,0.21647458971226002,0.21647458971226002,0.21647458971226002,0.21647458971226002,1,0,0
SD-scaled effect size,Foraging guild,Grazing waterfowl,tmean_breeding,Temperature,3,3,2010s,2,-0.01373983038782944,-0.01373983038782944,0.01373983038782944,0.01373983038782944,0,0,1
SD-scaled effect size,Foraging guild,Gulls,hh,"Habitat
heterogeneity",1,1,1970s,5,0.24060144872831254,0.2873611783642981,0.24060144872831254,0.2873611783642981,0.8,0,0.2
SD-scaled effect size,Foraging guild,Gulls,hh,"Habitat
heterogeneity",2,2,1990s,5,0.20849920623772616,0.23043013672026527,0.20849920623772616,0.23043013672026527,0.8,0,0.2
SD-scaled effect size,Foraging guild,Gulls,hh,"Habitat
heterogeneity",3,3,2010s,5,0.2804089667818588,0.28511279189817246,0.2804089667818588,0.28511279189817246,1,0,0
SD-scaled effect size,Foraging guild,Gulls,perc_cropland,Cropland,1,1,1970s,5,-0.5692374437139157,-0.523645985204815,0.5692374437139157,0.523645985204815,0,1,0
SD-scaled effect size,Foraging guild,Gulls,perc_cropland,Cropland,2,2,1990s,5,-0.6870985927339984,-0.7222121658532429,0.6870985927339984,0.7222121658532429,0,1,0
SD-scaled effect size,Foraging guild,Gulls,perc_cropland,Cropland,3,3,2010s,5,-0.49947051194456427,-0.5534649278698254,0.49947051194456427,0.5534649278698254,0,1,0
SD-scaled effect size,Foraging guild,Gulls,perc_forest,Forest,1,1,1970s,5,-0.301595967689703,-0.2825008553699902,0.301595967689703,0.2825008553699902,0,0.8,0.2
SD-scaled effect size,Foraging guild,Gulls,perc_forest,Forest,2,2,1990s,5,-0.432359627223372,-0.42783008148451035,0.432359627223372,0.42783008148451035,0,0.8,0.2
SD-scaled effect size,Foraging guild,Gulls,perc_forest,Forest,3,3,2010s,5,-0.31363440514048513,-0.3301376394229797,0.31695471835255273,0.3301376394229797,0,0.8,0.2
SD-scaled effect size,Foraging guild,Gulls,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,5,-0.008623912938272674,-0.026587708822422,0.06106136394525658,0.057796151313788076,0.2,0,0.8
SD-scaled effect size,Foraging guild,Gulls,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,5,-0.07245776121692622,-0.12964216014801105,0.12905788935495588,0.12964216014801105,0.2,0.4,0.4
SD-scaled effect size,Foraging guild,Gulls,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,5,-0.1491629930299423,-0.15902618666637736,0.14923558480239096,0.15902618666637736,0,0.8,0.2
SD-scaled effect size,Foraging guild,Gulls,perc_pasture,Pasture,1,1,1970s,5,-0.019419958723981764,-0.004037808976042091,0.019577112415909162,0.004037808976042091,0,0,1
SD-scaled effect size,Foraging guild,Gulls,perc_pasture,Pasture,2,2,1990s,5,-0.08984259071123459,-0.11951381989828629,0.09908203200107649,0.11951381989828629,0,0.6,0.4
SD-scaled effect size,Foraging guild,Gulls,perc_pasture,Pasture,3,3,2010s,5,0.020367694947573706,0.0018833895958295921,0.05713326212187491,0.00415860886119747,0.2,0,0.8
SD-scaled effect size,Foraging guild,Gulls,perc_urban,Urban,1,1,1970s,5,-0.32511664876405216,-0.30989204244356006,0.32511664876405216,0.30989204244356006,0,1,0
SD-scaled effect size,Foraging guild,Gulls,perc_urban,Urban,2,2,1990s,5,-0.16157812937627528,-0.1829655365811157,0.16157812937627528,0.1829655365811157,0,0.6,0.4
SD-scaled effect size,Foraging guild,Gulls,perc_urban,Urban,3,3,2010s,5,0.12878119917058475,0.16884123704669068,0.19400300008684207,0.16884123704669068,0.6,0.2,0.2
SD-scaled effect size,Foraging guild,Gulls,prec_breeding,Precipitation,1,1,1970s,5,-0.11271726954849857,-0.07322439798067533,0.11271726954849857,0.07322439798067533,0,0.2,0.8
SD-scaled effect size,Foraging guild,Gulls,prec_breeding,Precipitation,2,2,1990s,5,-0.21501119768042895,-0.3500717210992339,0.2667165930303358,0.3500717210992339,0.2,0.6,0.2
SD-scaled effect size,Foraging guild,Gulls,prec_breeding,Precipitation,3,3,2010s,5,-0.0832251684932545,-0.035816493998630114,0.10617982360940074,0.05535441396152734,0,0.2,0.8
SD-scaled effect size,Foraging guild,Gulls,tmean_breeding,Temperature,1,1,1970s,5,-0.007844421163563368,0.036666107787873325,0.07409123084152754,0.04792250359923726,0,0.2,0.8
SD-scaled effect size,Foraging guild,Gulls,tmean_breeding,Temperature,2,2,1990s,5,0.08133787672594724,0.05846342368600951,0.1390680108993755,0.1443253354335707,0.4,0,0.6
